id	type	name	cat	price	delivery	mall	image
NS10203123006	MALL	오뚜기 진라면 매운맛 120g	식품>가공식품>라면>봉지라면	500	2500	홈스퀘어	https://shopping-phinf.pstatic.net/main_1020312/10203123006.jpg
NS10217691503	MALL	오뚜기 진라면plus매운맛 120gx30개/봉지라면	식품>가공식품>라면>봉지라면	15040	2500	인터파크	https://shopping-phinf.pstatic.net/main_1021769/10217691503.jpg
NS10219176213	MALL	오뚜기 진라면 매운맛 120g	식품>가공식품>라면>봉지라면	430	2500	11번가	https://shopping-phinf.pstatic.net/main_1021917/10219176213.jpg
NS10228791572	MALL	농심 새우탕 컵 67g x 30개	식품>가공식품>라면>봉지라면	26150	2500	인터파크	https://shopping-phinf.pstatic.net/main_1022879/10228791572.1.jpg
NS10232628035	MALL	오뚜기 오뚜기 진라면 매운맛 20개입 박스	식품>가공식품>라면>봉지라면	9230	2500	옥션	https://shopping-phinf.pstatic.net/main_1023262/10232628035.1.jpg
NS10232634563	MALL	오뚜기 오뚜기 진라면 매운맛 20개입 박스	식품>가공식품>라면>봉지라면	9220	2500	G마켓	https://shopping-phinf.pstatic.net/main_1023263/10232634563.1.jpg
NS10238575176	MALL	[무료배송]오뚜기 진라면*40입 매운맛/순한맛	식품>가공식품>라면>봉지라면	18400	0	11번가	https://shopping-phinf.pstatic.net/main_1023857/10238575176.14.jpg
NS10239785838	MALL	오뚜기 진라면 매운맛 120g	식품>가공식품>라면>봉지라면	470	2500	땡마트	https://shopping-phinf.pstatic.net/main_1023978/10239785838.1.jpg
NS10246715930	MALL	[식품라면] 볶음 진짬뽕 125g*8개+진라면 매운맛 120g*10개	식품>가공식품>라면>봉지라면	14500	0	위메프	https://shopping-phinf.pstatic.net/main_1024671/10246715930.jpg
NS10250584522	MALL	오뚜기 참깨라면 진라면120g x 40봉(멀티) 외12종	식품>가공식품>라면>봉지라면	16550	0	옥션	https://shopping-phinf.pstatic.net/main_1025058/10250584522.jpg
NS10252134349	MALL	오뚜기 진라면매운맛(멀티팩)120gX40개입(1박스)	식품>가공식품>라면>봉지라면	28070	2500	훈이몰	https://shopping-phinf.pstatic.net/main_1025213/10252134349.1.jpg
NS10252620163	MALL	오뚜기 참깨라면 진라면120g x 40봉(멀티) 외12종	식품>가공식품>라면>봉지라면	19700	0	가자mall	https://shopping-phinf.pstatic.net/main_1025262/10252620163.1.jpg
NS10252620360	MALL	오뚜기 참깨라면 진라면120g x 40봉(멀티) 외12종	식품>가공식품>라면>봉지라면	19700	0	이원몰	https://shopping-phinf.pstatic.net/main_1025262/10252620360.1.jpg
NS10254389063	MALL	오뚜기 참깨라면 진라면120g x 40봉(멀티) 외12종	식품>가공식품>라면>봉지라면	16550	0	G마켓	https://shopping-phinf.pstatic.net/main_1025438/10254389063.jpg
NS10254412767	MALL	오뚜기 참깨라면 진라면120g x 40봉(멀티) 외12종	식품>가공식품>라면>봉지라면	16550	0	G마켓	https://shopping-phinf.pstatic.net/main_1025441/10254412767.jpg
NS10254450221	MALL	오뚜기 참깨라면 진라면120g x 40봉(멀티) 외12종	식품>가공식품>라면>봉지라면	16550	0	옥션	https://shopping-phinf.pstatic.net/main_1025445/10254450221.jpg
NS10267489060	MALL	오뚜기진라면매운맛 120g - 햇반/오뚜기밥/참치/라면	식품>가공식품>라면>봉지라면	590	2500	티몬	https://shopping-phinf.pstatic.net/main_1026748/10267489060.jpg
NS10268054507	MALL	박스/오뚜기진라면(매운맛)120gx5	식품>가공식품>라면>봉지라면	20850	2500	옥션	https://shopping-phinf.pstatic.net/main_1026805/10268054507.2.jpg
NS10268123056	MALL	진라면(매운맛)120gx5/오뚜기	식품>가공식품>라면>봉지라면	2500	2500	G마켓	https://shopping-phinf.pstatic.net/main_1026812/10268123056.1.jpg
NS10268359001	MALL	진라면(매운맛)120gx5/오뚜기	식품>가공식품>라면>봉지라면	2510	2500	옥션	https://shopping-phinf.pstatic.net/main_1026835/10268359001.2.jpg
NS10299882762	MALL	[오뚜기] 03_ 진라면 매운맛 20봉^03_ 진라면 매운맛 20봉	식품>가공식품>라면>봉지라면	17250	0	위메프	https://shopping-phinf.pstatic.net/main_1029988/10299882762.jpg
NS10300073122	MALL	[오뚜기] 02_ 진라면 순한맛 20봉^03_ 진라면 매운맛 20봉	식품>가공식품>라면>봉지라면	18600	0	위메프	https://shopping-phinf.pstatic.net/main_1030007/10300073122.jpg
NS10304751794	MALL	오뚜기진라면매운맛 5개 120g - 식용유/카놀라유/즉석식품78종	식품>가공식품>라면>봉지라면	2610	2500	티몬	https://shopping-phinf.pstatic.net/main_1030475/10304751794.jpg
NS10336028161	MALL	진라면 매운맛 멀티팩 1박스 120gX40 개입	식품>가공식품>라면>봉지라면	26470	2500	베스트셀링	https://shopping-phinf.pstatic.net/main_1033602/10336028161.1.jpg
NS10343010094	MALL	진라면 매운맛 40봉봉지라면 박스라면 멀티팩	식품>가공식품>라면>봉지라면	26560	2500	11번가	https://shopping-phinf.pstatic.net/main_1034301/10343010094.jpg
NS10343918028	MALL	진라면 매운맛 5봉 1팩봉지라면 박스라면 멀티팩	식품>가공식품>라면>봉지라면	4460	2500	11번가	https://shopping-phinf.pstatic.net/main_1034391/10343918028.jpg
NS10389384710	MALL	[오뚜기] 진라면(매운맛) 40봉	식품>가공식품>라면>봉지라면	23700	0	다이소몰	https://shopping-phinf.pstatic.net/main_1038938/10389384710.jpg
NS10389384716	MALL	[오뚜기] 진라면(매운맛) 20봉	식품>가공식품>라면>봉지라면	13400	0	다이소몰	https://shopping-phinf.pstatic.net/main_1038938/10389384716.jpg
NS10389609441	MALL	박스/오뚜기진라면(매운맛)120gx5	식품>가공식품>라면>봉지라면	21160	2500	다이소몰	https://shopping-phinf.pstatic.net/main_1038960/10389609441.jpg
NS10389609619	MALL	진라면(매운맛)120gx5/오뚜기	식품>가공식품>라면>봉지라면	2820	2500	다이소몰	https://shopping-phinf.pstatic.net/main_1038960/10389609619.jpg
NS10402329486	MALL	[오뚜기] 부대찌개 라면 130g*8개+진라면 매운맛 120g*10개	식품>가공식품>라면>봉지라면	13180	0	위메프	https://shopping-phinf.pstatic.net/main_1040232/10402329486.jpg
NS10429188056	MALL	(오뚜기) 진라면 매운맛 멀티팩 (120g x 5개) x8팩_총	식품>가공식품>라면>봉지라면	33080	2500	11번가	https://shopping-phinf.pstatic.net/main_1042918/10429188056.jpg
NS10448632187	MALL	오뚜기 진라면 매운맛 멀티 120gx40개	식품>가공식품>라면>봉지라면	17200	2500	고래마트N	https://shopping-phinf.pstatic.net/main_1044863/10448632187.2.jpg
NS10452617057	MALL	[오뚜기] 진라면 매운맛 멀티팩 (120g x 5개)x8팩 / 총40봉지	식품>가공식품>라면>봉지라면	22910	0	11번가	https://shopping-phinf.pstatic.net/main_1045261/10452617057.jpg
NS10480974271	MALL	[오뚜기] 01_오뚜기 진라면 매운맛 40개	식품>가공식품>라면>봉지라면	23800	0	위메프	https://shopping-phinf.pstatic.net/main_1048097/10480974271.jpg
NS10513277253	MALL	오뚜기 김치라면 40봉	식품>가공식품>라면>봉지라면	16990	0	11번가	https://shopping-phinf.pstatic.net/main_1051327/10513277253.3.jpg
NS10532799047	MALL	오뚜기 오뚜기 진라면 멀티 매운맛 120gx40개 한박스	식품>가공식품>라면>봉지라면	15350	2500	옥션	https://shopping-phinf.pstatic.net/main_1053279/10532799047.jpg
NS10532845982	MALL	진라면 오뚜기 진라면 멀티 매운맛 120gx40개 한박스	식품>가공식품>라면>봉지라면	15350	2500	G마켓	https://shopping-phinf.pstatic.net/main_1053284/10532845982.jpg
NS10538094854	MALL	오뚜기/진라면 매운맛/순한맛/(120gx48)/(120gx40)입	식품>가공식품>라면>봉지라면	18270	0	11번가	https://shopping-phinf.pstatic.net/main_1053809/10538094854.1.jpg
NS10539148677	MALL	오뚜기 진라면 매운맛 멀티 120gx40개 한박스	식품>가공식품>라면>봉지라면	17200	2500	고래마트	https://shopping-phinf.pstatic.net/main_1053914/10539148677.jpg
NS10542589163	MALL	오뚜기진라면매운맛 5봉 120g - 인기라면/컵라면 골라담기!	식품>가공식품>라면>봉지라면	2360	2500	티몬	https://shopping-phinf.pstatic.net/main_1054258/10542589163.jpg
NS10555253960	MALL	오뚜기 진라면 매운맛 멀티 120gx40개 한박스	식품>가공식품>라면>봉지라면	16600	2500	인터파크	https://shopping-phinf.pstatic.net/main_1055525/10555253960.jpg
NS10569647651	MALL	진라면 매운맛 120gx40봉지	식품>가공식품>라면>봉지라면	16200	2500	낙타마트	https://shopping-phinf.pstatic.net/main_1056964/10569647651.3.jpg
NS10573678122	MALL	[오뚜기] 049_오뚜기진라면매운맛 5봉	식품>가공식품>라면>봉지라면	2280	2500	위메프	https://shopping-phinf.pstatic.net/main_1057367/10573678122.jpg
NS10577554379	MALL	[오뚜기] 오동통면 120g*10개+진라면 매운맛 120g*10개	식품>가공식품>라면>봉지라면	11000	0	위메프	https://shopping-phinf.pstatic.net/main_1057755/10577554379.jpg
NS10578252504	MALL	[오뚜기] 001_B45_오뚜기 진라면 매운맛 120g	식품>가공식품>라면>봉지라면	480	2500	위메프	https://shopping-phinf.pstatic.net/main_1057825/10578252504.jpg
NS10582583324	MALL	[오뚜기] 진라면 매운맛 120g*10+진짬뽕 130g*8	식품>가공식품>라면>봉지라면	13700	0	위메프	https://shopping-phinf.pstatic.net/main_1058258/10582583324.jpg
NS10596949270	MALL	[오뚜기] 03_오뚜기 진라면매운맛5봉	식품>가공식품>라면>봉지라면	2890	3000	위메프	https://shopping-phinf.pstatic.net/main_1059694/10596949270.jpg
NS10614270720	MALL	박스/오뚜기진라면(매운맛)120gx5	식품>가공식품>라면>봉지라면	21160	2500	다이소몰	https://shopping-phinf.pstatic.net/main_1061427/10614270720.1.jpg
NS10614273466	MALL	진라면(매운맛)120gx5/오뚜기	식품>가공식품>라면>봉지라면	2820	2500	다이소몰	https://shopping-phinf.pstatic.net/main_1061427/10614273466.1.jpg
NS10614757140	MALL	[오뚜기] 29_오뚜기진라면매운맛	식품>가공식품>라면>봉지라면	650	2500	위메프	https://shopping-phinf.pstatic.net/main_1061475/10614757140.jpg
NS10618790002	MALL	[오뚜기] 오뚜기 진라면 매운맛 멀티팩 (120Gx5입) / 봉지면	식품>가공식품>라면>봉지라면	2620	3000	11번가	https://shopping-phinf.pstatic.net/main_1061879/10618790002.jpg
NS10624267756	MALL	오뚜기 오뚜기 진라면 매운맛  멀티팩 (120gx5개입) 봉지면	식품>가공식품>라면>봉지라면	2170	3000	G마켓	https://shopping-phinf.pstatic.net/main_1062426/10624267756.jpg
NS10624330200	MALL	오뚜기 오뚜기 진라면 매운맛 멀티팩 (120gx5개입) 봉지면	식품>가공식품>라면>봉지라면	2200	3000	옥션	https://shopping-phinf.pstatic.net/main_1062433/10624330200.jpg
NS10636106651	MALL	(무료배송) 진라면 매운맛 멀티 5+1 기획팩 x 8입	식품>가공식품>라면>봉지라면	22380	0	11번가	https://shopping-phinf.pstatic.net/main_1063610/10636106651.2.jpg
NS10636120620	MALL	오뚜기 (현대Hmall)(무료배송) 진라면 매운맛 멀티 5+1 기획팩 x 8입	식품>가공식품>라면>봉지라면	21390	0	G마켓	https://shopping-phinf.pstatic.net/main_1063612/10636120620.2.jpg
NS10636209548	MALL	(무료배송) 진라면 매운맛 멀티 5+1 기획팩 x 8입	식품>가공식품>라면>봉지라면	21660	0	현대Hmall	https://shopping-phinf.pstatic.net/main_1063620/10636209548.1.jpg
NS10646632660	MALL	진라면 덕용 매운맛 오뚜기 120gX30EA	식품>가공식품>라면>봉지라면	13820	2800	도매인쿡	https://shopping-phinf.pstatic.net/main_1064663/10646632660.1.jpg
NS10650208244	MALL	[오뚜기] 0001_B45_오뚜기 진라면(매)120g X 20봉	식품>가공식품>라면>봉지라면	7570	2500	위메프	https://shopping-phinf.pstatic.net/main_1065020/10650208244.jpg
NS10660183821	MALL	봉지라면(진라면매운)40개	식품>가공식품>라면>봉지라면	20200	2500	커피사랑	https://shopping-phinf.pstatic.net/main_1066018/10660183821.1.jpg
NS10669590863	MALL	[오뚜기] 070_봉지)오뚜기진라면매운맛	식품>가공식품>라면>봉지라면	470	2500	위메프	https://shopping-phinf.pstatic.net/main_1066959/10669590863.jpg
NS10672570383	MALL	오뚜기 진라면 매운맛 120g 40개입 박스/라면/용기면	식품>가공식품>라면>봉지라면	21030	0	옥션	https://shopping-phinf.pstatic.net/main_1067257/10672570383.3.jpg
NS10672595019	MALL	오뚜기 진라면 매운맛 120g/라면/용기면/봉지면	식품>가공식품>라면>봉지라면	480	2500	옥션	https://shopping-phinf.pstatic.net/main_1067259/10672595019.2.jpg
NS10700926905	MALL	오뚜기 봉지라면 진라면 매운맛 멀티팩 120g x 5개	식품>가공식품>라면>봉지라면	2410	2500	모핏코리아	https://shopping-phinf.pstatic.net/main_1070092/10700926905.2.jpg
NS10700949605	MALL	오뚜기 오뚜기 봉지라면 진라면 매운맛  멀티팩 120g x 5개	식품>가공식품>라면>봉지라면	2260	2500	옥션	https://shopping-phinf.pstatic.net/main_1070094/10700949605.1.jpg
NS10700963407	MALL	오뚜기 오뚜기 봉지라면 진라면 매운맛  멀티팩 120g x 5개	식품>가공식품>라면>봉지라면	2230	2500	G마켓	https://shopping-phinf.pstatic.net/main_1070096/10700963407.1.jpg
NS10701031707	MALL	오뚜기 봉지라면 진라면 매운맛 멀티팩 120g x 5개	식품>가공식품>라면>봉지라면	2420	2500	11번가	https://shopping-phinf.pstatic.net/main_1070103/10701031707.1.jpg
NS10702953789	MALL	[원하프]멀티)오뚜기 진라면 매운맛 120g * 5개입	식품>가공식품>라면>봉지라면	3030	3000	바이폴	https://shopping-phinf.pstatic.net/main_1070295/10702953789.jpg
NS10705383493	MALL	오뚜기 진라면 매운맛 120g 40개 1BOX 가공식품/라면/봉지라면/오뚜기	식품>가공식품>라면>봉지라면	18400	2500	창현물류	https://shopping-phinf.pstatic.net/main_1070538/10705383493.1.jpg
NS10721184379	MALL	( 특 가 )오뚜기 진라면매운맛1개/신라면/짜파게티	식품>가공식품>라면>봉지라면	450	2500	옥션	https://shopping-phinf.pstatic.net/main_1072118/10721184379.jpg
NS10721217601	MALL	( 특 가 )오뚜기 진라면매운맛1개/신라면/짜파게티	식품>가공식품>라면>봉지라면	450	2500	G마켓	https://shopping-phinf.pstatic.net/main_1072121/10721217601.jpg
NS10732149678	MALL	( 특 가 )오뚜기 진라면매운맛5개 /신라면/비빔면	식품>가공식품>라면>봉지라면	2290	2500	달달스토어	https://shopping-phinf.pstatic.net/main_1073214/10732149678.1.jpg
NS10732255891	MALL	( 특 가 )오뚜기 진라면매운맛5개 /신라면/비빔면	식품>가공식품>라면>봉지라면	2290	2500	옥션	https://shopping-phinf.pstatic.net/main_1073225/10732255891.jpg
NS10732289550	MALL	( 특 가 )오뚜기 진라면매운맛5개 /신라면/비빔면	식품>가공식품>라면>봉지라면	2290	2500	G마켓	https://shopping-phinf.pstatic.net/main_1073228/10732289550.jpg
NS10736798827	MALL	( 특 가 )오뚜기 진라면매운맛10개 /신라면/비빔면	식품>가공식품>라면>봉지라면	4520	2500	달달스토어	https://shopping-phinf.pstatic.net/main_1073679/10736798827.1.jpg
NS10736851513	MALL	( 특 가 )오뚜기 진라면매운맛10개 /신라면/비빔면	식품>가공식품>라면>봉지라면	4520	2500	옥션	https://shopping-phinf.pstatic.net/main_1073685/10736851513.jpg
NS10736857901	MALL	( 특 가 )오뚜기 진라면매운맛10개 /신라면/비빔면	식품>가공식품>라면>봉지라면	4520	2500	G마켓	https://shopping-phinf.pstatic.net/main_1073685/10736857901.jpg
NS10737389922	MALL	( 특 가 )오뚜기 진라면매운맛20개 /신라면/비빔면	식품>가공식품>라면>봉지라면	9050	2500	달달스토어	https://shopping-phinf.pstatic.net/main_1073738/10737389922.1.jpg
NS10737477426	MALL	( 특 가 )오뚜기 진라면매운맛20개 /신라면/비빔면	식품>가공식품>라면>봉지라면	9050	2500	G마켓	https://shopping-phinf.pstatic.net/main_1073747/10737477426.jpg
NS10737542441	MALL	( 특 가 )오뚜기 진라면매운맛20개 /신라면/비빔면	식품>가공식품>라면>봉지라면	9050	2500	옥션	https://shopping-phinf.pstatic.net/main_1073754/10737542441.jpg
NS10737595816	MALL	( 특 가 )오뚜기 진라면매운맛20개 /신라면/비빔면	식품>가공식품>라면>봉지라면	8000	2500	11번가	https://shopping-phinf.pstatic.net/main_1073759/10737595816.jpg
NS10752929292	MALL	( 특 가 )오뚜기 진라면매운맛40개 /신라면/비빔면	식품>가공식품>라면>봉지라면	18320	2500	달달스토어	https://shopping-phinf.pstatic.net/main_1075292/10752929292.1.jpg
NS10753059466	MALL	( 특 가 )오뚜기 진라면매운맛40개 /신라면/비빔면	식품>가공식품>라면>봉지라면	18320	2500	옥션	https://shopping-phinf.pstatic.net/main_1075305/10753059466.jpg
NS10753080723	MALL	( 특 가 )오뚜기 진라면매운맛40개 /신라면/비빔면	식품>가공식품>라면>봉지라면	18320	2500	G마켓	https://shopping-phinf.pstatic.net/main_1075308/10753080723.jpg
NS10753238811	MALL	( 특 가 )오뚜기 진라면매운맛40개 /신라면/비빔면	식품>가공식품>라면>봉지라면	16600	2500	11번가	https://shopping-phinf.pstatic.net/main_1075323/10753238811.jpg
NS10783678810	MALL	[오뚜기] 066_ 봉지)오뚜기 진라면 매운맛	식품>가공식품>라면>봉지라면	480	2500	위메프	https://shopping-phinf.pstatic.net/main_1078367/10783678810.jpg
NS10795982004	MALL	[오뚜기] 04_[봉지] 진라면(매운) 20개	식품>가공식품>라면>봉지라면	9680	0	위메프	https://shopping-phinf.pstatic.net/main_1079598/10795982004.jpg
NS10795982005	MALL	[오뚜기] 01_ 진라면(매운) 20개	식품>가공식품>라면>봉지라면	9240	0	위메프	https://shopping-phinf.pstatic.net/main_1079598/10795982005.jpg
NS10807028151	MALL	오뚜기 낙타마트/오뚜기 진라면120g 40봉지(매운맛/순한맛)	식품>가공식품>라면>봉지라면	20300	0	G마켓	https://shopping-phinf.pstatic.net/main_1080702/10807028151.jpg
NS10850051361	MALL	(가공)오뚜기 진라면(매)120g	식품>가공식품>라면>봉지라면	460	2500	옥션	https://shopping-phinf.pstatic.net/main_1085005/10850051361.2.jpg
NS10856426952	MALL	(가공)오뚜기 진라면(매)120g	식품>가공식품>라면>봉지라면	500	2500	오브러쉬	https://shopping-phinf.pstatic.net/main_1085642/10856426952.3.jpg
NS10860224384	MALL	[오뚜기] 08_[봉지] 진라면(매운) 20개	식품>가공식품>라면>봉지라면	10400	0	위메프	https://shopping-phinf.pstatic.net/main_1086022/10860224384.jpg
NS10867854313	MALL	[당일발송][슈퍼마트]진라면 매운맛 120g*5입 - 비교할수록 쇼핑은 티몬	식품>가공식품>라면>봉지라면	2280	3000	티몬	https://shopping-phinf.pstatic.net/main_1086785/10867854313.2.jpg
NS10892488713	MALL	[오뚜기] 진라면 매운맛 120g x 40봉/1박스/라면/국물	식품>가공식품>라면>봉지라면	20610	0	11번가	https://shopping-phinf.pstatic.net/main_1089248/10892488713.1.jpg
NS10892553424	MALL	[오뚜기] 01_[봉지] 진라면(매운) 5개	식품>가공식품>라면>봉지라면	2160	2500	위메프	https://shopping-phinf.pstatic.net/main_1089255/10892553424.jpg
NS10897810628	MALL	[가공식품] 신라면 120g+너구리 얼큰한맛 120g+진라면 매운맛 120g*10봉씩 _봉지라면/즉석/조리/간편	식품>가공식품>라면>봉지라면	19470	0	위메프	https://shopping-phinf.pstatic.net/main_1089781/10897810628.jpg
NS10898323612	MALL	[오뚜기] 진라면 매운맛 봉지면 (40입) / 무료배송	식품>가공식품>라면>봉지라면	24030	0	11번가	https://shopping-phinf.pstatic.net/main_1089832/10898323612.jpg
NS10898645261	MALL	오뚜기 (현대Hmall)[오뚜기] 진라면 매운맛 봉지면 (40입) / 무료배송	식품>가공식품>라면>봉지라면	23240	0	G마켓	https://shopping-phinf.pstatic.net/main_1089864/10898645261.jpg
NS10908741938	MALL	(가공)오뚜기 진라면(매)120g	식품>가공식품>라면>봉지라면	490	2500	11번가	https://shopping-phinf.pstatic.net/main_1090874/10908741938.10.jpg
NS10937360421	MALL	오뚜기 진라면 매운맛 멀티 120gx40봉지 라면한박스	식품>가공식품>라면>봉지라면	18500	2500	11번가	https://shopping-phinf.pstatic.net/main_1093736/10937360421.jpg
NS10945977398	MALL	오뚜기 진라면 업소용 매운맛 120g X 30개 1박스	식품>가공식품>라면>봉지라면	14700	0	G9	https://shopping-phinf.pstatic.net/main_1094597/10945977398.1.jpg
NS10945977458	MALL	오뚜기 오뚜기 진라면 매운맛 120g 봉지 30개입 1박스	식품>가공식품>라면>봉지라면	18900	0	G9	https://shopping-phinf.pstatic.net/main_1094597/10945977458.1.jpg
NS10945977459	MALL	[추가 10% 할인]오뚜기 오뚜기 진라면 매운맛 멀티팩(5개 X 8묶음 40개)1박스	식품>가공식품>라면>봉지라면	24000	0	G9	https://shopping-phinf.pstatic.net/main_1094597/10945977459.1.jpg
NS10961081648	MALL	오뚜기 진라면 (매운맛) 120G x 20개	식품>가공식품>라면>봉지라면	10780	2500	ALLBARN	https://shopping-phinf.pstatic.net/main_1096108/10961081648.1.jpg
NS10989809559	MALL	오뚜기 진라면매운맛(멀티팩) 120gX40개입(1박스) 오	식품>가공식품>라면>봉지라면	36210	0	G마켓	https://shopping-phinf.pstatic.net/main_1098980/10989809559.jpg
NS10996645033	MALL	오뚜기 진라면매운맛(멀티팩) 120gX40개입(1박스) 오	식품>가공식품>라면>봉지라면	33360	2500	11번가	https://shopping-phinf.pstatic.net/main_1099664/10996645033.jpg
NS10996738382	MALL	오뚜기 진라면매운맛(멀티팩) 120gX40개입(1박스) 오	식품>가공식품>라면>봉지라면	35590	0	11번가	https://shopping-phinf.pstatic.net/main_1099673/10996738382.1.jpg
NS10999486967	MALL	[오뚜기] 09_[봉지] 진라면(매운) 30개	식품>가공식품>라면>봉지라면	14890	0	위메프	https://shopping-phinf.pstatic.net/main_1099948/10999486967.jpg
NS11007781120	MALL	진라면 120gx40봉지(순한맛/매운맛) 봉지라면 진라면	식품>가공식품>라면>봉지라면	26960	2500	빅스타플러스	https://shopping-phinf.pstatic.net/main_1100778/11007781120.jpg
NS11007843216	MALL	진라면 120gx40봉지(순한맛/매운맛) 봉지라면 진라면	식품>가공식품>라면>봉지라면	24800	2500	스타호스트	https://shopping-phinf.pstatic.net/main_1100784/11007843216.jpg
NS11013516313	MALL	오뚜기 진라면 매운맛 1BOX (120gx40봉)	식품>가공식품>라면>봉지라면	24410	0	롯데아이몰	https://shopping-phinf.pstatic.net/main_1101351/11013516313.jpg
NS11013581604	MALL	진라면 매운맛 1BOX (120gx40봉)/ 오뚜기	식품>가공식품>라면>봉지라면	24600	0	11번가	https://shopping-phinf.pstatic.net/main_1101358/11013581604.9.jpg
NS11013606203	MALL	[오뚜기]진라면 매운맛 1BOX (120gx40봉)	식품>가공식품>라면>봉지라면	25400	0	롯데닷컴	https://shopping-phinf.pstatic.net/main_1101360/11013606203.4.jpg
NS11017719387	MALL	[오뚜기] 진라면 매운맛 1BOX (120gx40봉)	식품>가공식품>라면>봉지라면	25900	0	홈앤쇼핑	https://shopping-phinf.pstatic.net/main_1101771/11017719387.jpg
NS11029927763	MALL	[오뚜기] 09_진라면(매운) 20개+김치라면 20개	식품>가공식품>라면>봉지라면	18040	0	위메프	https://shopping-phinf.pstatic.net/main_1102992/11029927763.jpg
NS11034278537	MALL	오뚜기 진라면 매운맛 1BOX (120gx40봉)/ 오뚜기	식품>가공식품>라면>봉지라면	24320	0	G마켓	https://shopping-phinf.pstatic.net/main_1103427/11034278537.1.jpg
NS11038301477	MALL	오뚜기 진라면 매운맛 120g*20봉	식품>가공식품>라면>봉지라면	12400	0	K쇼핑	https://shopping-phinf.pstatic.net/main_1103830/11038301477.1.jpg
NS11038301478	MALL	[오뚜기] 진라면(매운맛) 40봉	식품>가공식품>라면>봉지라면	21800	0	K쇼핑	https://shopping-phinf.pstatic.net/main_1103830/11038301478.1.jpg
NS11039896993	MALL	오뚜기 진라면 매운맛 (봉지) 120g 1개	식품>가공식품>라면>봉지라면	480	2500	베스트몰OK	https://shopping-phinf.pstatic.net/main_1103989/11039896993.2.jpg
NS11062676017	MALL	[오뚜기] 05_[봉지] 진라면(매운) 18개	식품>가공식품>라면>봉지라면	9900	0	위메프	https://shopping-phinf.pstatic.net/main_1106267/11062676017.jpg
NS11069302723	MALL	[오뚜기] 001_B45_오뚜기진라면(매)120g X 10	식품>가공식품>라면>봉지라면	4670	2500	위메프	https://shopping-phinf.pstatic.net/main_1106930/11069302723.jpg
NS11074040432	MALL	오뚜기 오뚜기 진라면120g X 40입/ 매운맛/ 순한맛/ 라면	식품>가공식품>라면>봉지라면	16750	2500	옥션	https://shopping-phinf.pstatic.net/main_1107404/11074040432.jpg
