id	type	name	cat	price	delivery	mall	image
NS10630877735	MALL	오뚜기 진라면 매운맛 큰용기(110g x 12개입)1box	식품>가공식품>라면>컵라면	9800	2500	코리아돈키호테	https://shopping-phinf.pstatic.net/main_1063087/10630877735.1.jpg
NS10636627942	MALL	[무료배송]오뚜기 진라면 큰컵 매운맛/순한맛*12입	식품>가공식품>라면>컵라면	11400	0	11번가	https://shopping-phinf.pstatic.net/main_1063662/10636627942.7.jpg
NS10650895997	MALL	오뚜기진라면매운맛큰컵 110g - 인기라면/컵라면 골라담기!	식품>가공식품>라면>컵라면	930	2500	티몬	https://shopping-phinf.pstatic.net/main_1065089/10650895997.jpg
NS10657782497	MALL	[오뚜기] 006_컵)오뚜기진라면매운맛큰컵110g	식품>가공식품>라면>컵라면	890	2500	위메프	https://shopping-phinf.pstatic.net/main_1065778/10657782497.jpg
NS10660183816	MALL	컵라면(진라면용기매운맛)12개	식품>가공식품>라면>컵라면	8300	2500	커피사랑	https://shopping-phinf.pstatic.net/main_1066018/10660183816.1.jpg
NS10680986700	MALL	소공자 오뚜기 진라면 매운맛 큰컵 110g x 3개	식품>가공식품>라면>컵라면	3790	2500	제이에스스토아	https://shopping-phinf.pstatic.net/main_1068098/10680986700.jpg
NS10716021834	MALL	[오뚜기]진라면(매운맛)큰컵 110g x12개입	식품>가공식품>라면>컵라면	11500	0	리찌	https://shopping-phinf.pstatic.net/main_1071602/10716021834.jpg
NS10753039081	MALL	오뚜기 진라면 큰컵 110g x12개/신라면/팔도비빔면	식품>가공식품>라면>컵라면	7960	2500	달달스토어	https://shopping-phinf.pstatic.net/main_1075303/10753039081.1.jpg
NS10771244838	MALL	[오뚜기] 02_진라면대컵 12개	식품>가공식품>라면>컵라면	10800	0	위메프	https://shopping-phinf.pstatic.net/main_1077124/10771244838.jpg
NS10783678956	MALL	[오뚜기] 065_ 오뚜기 진라면 매운맛 큰컵	식품>가공식품>라면>컵라면	800	2500	위메프	https://shopping-phinf.pstatic.net/main_1078367/10783678956.jpg
NS10795982414	MALL	[오뚜기] 49_{컵라면} 진라면 매운맛 대컵 12개	식품>가공식품>라면>컵라면	9990	0	위메프	https://shopping-phinf.pstatic.net/main_1079598/10795982414.jpg
NS10795982415	MALL	[오뚜기] 46_{컵라면} 진라면 매운맛 대컵 12개	식품>가공식품>라면>컵라면	9990	0	위메프	https://shopping-phinf.pstatic.net/main_1079598/10795982415.jpg
NS10834695960	MALL	오뚜기진라면매운맛큰컵110g 1개 - 인기 컵라면 총 완전집합체!	식품>가공식품>라면>컵라면	790	2500	티몬	https://shopping-phinf.pstatic.net/main_1083469/10834695960.jpg
NS10866744377	MALL	오뚜기 진라면 큰컵 110g x12개/신라면/팔도비빔면	식품>가공식품>라면>컵라면	7310	2500	11번가	https://shopping-phinf.pstatic.net/main_1086674/10866744377.jpg
NS10870114239	MALL	[당일발송][슈퍼마트]오뚜기진라면매운맛큰컵12입 - 비교할수록 쇼핑은 티몬		7510	3000	티몬	
NS10884306116	MALL	오뚜기 진라면 매운맛 용기면 110g X 12개 1박스	식품>가공식품>라면>컵라면	10500	2500	11번가	https://shopping-phinf.pstatic.net/main_1088430/10884306116.jpg
NS10884991274	MALL	오뚜기 진라면 큰컵 110g x1개/신라면/팔도비빔면	식품>가공식품>라면>컵라면	670	2500	달달스토어	https://shopping-phinf.pstatic.net/main_1088499/10884991274.1.jpg
NS10885122371	MALL	오뚜기 진라면 큰컵 110g x1개/신라면/팔도비빔면	식품>가공식품>라면>컵라면	620	2500	11번가	https://shopping-phinf.pstatic.net/main_1088512/10885122371.jpg
NS10885147371	MALL	오뚜기 진라면 큰컵 110g x1개/신라면/팔도비빔면	식품>가공식품>라면>컵라면	670	2500	G마켓	https://shopping-phinf.pstatic.net/main_1088514/10885147371.jpg
NS10885182012	MALL	오뚜기 진라면 큰컵 110g x1개/신라면/팔도비빔면	식품>가공식품>라면>컵라면	670	2500	옥션	https://shopping-phinf.pstatic.net/main_1088518/10885182012.jpg
NS10897809158	MALL	[오뚜기] 12_{컵라면} 진라면 매운맛 대컵 1개	식품>가공식품>라면>컵라면	660	2500	위메프	https://shopping-phinf.pstatic.net/main_1089780/10897809158.jpg
NS10926318509	MALL	오뚜기 진라면 110gx12컵(매운맛) 컵라면	식품>가공식품>라면>컵라면	10030	2500	11번가	https://shopping-phinf.pstatic.net/main_1092631/10926318509.1.jpg
NS10942540957	MALL	오뚜기 오뚜기 진라면 매운맛 용기 110g	식품>가공식품>라면>컵라면	710	3000	G마켓	https://shopping-phinf.pstatic.net/main_1094254/10942540957.jpg
NS10943001894	MALL	[DM] 진라면(110gX12개 매운맛 오뚜기)	식품>가공식품>라면>컵라면	12630	2500	다이쑤다	https://shopping-phinf.pstatic.net/main_1094300/10943001894.jpg
NS10955470789	MALL	오뚜기 진라면 큰컵(매운맛) x 6입 - BEST★컵라면x6 총 집합	식품>가공식품>라면>컵라면	4280	2500	티몬	https://shopping-phinf.pstatic.net/main_1095547/10955470789.2.jpg
NS10956759776	MALL	오뚜기 진라면 큰컵 x12입 1박스	식품>가공식품>라면>컵라면	9100	2500	새장터	https://shopping-phinf.pstatic.net/main_1095675/10956759776.1.jpg
NS10956810045	MALL	오뚜기 오뚜기 진라면 큰컵 x12입 1박스	식품>가공식품>라면>컵라면	8030	2500	G마켓	https://shopping-phinf.pstatic.net/main_1095681/10956810045.jpg
NS10990031350	MALL	오뚜기 진라면매운맛(용기) 110gX12개입(1박스) 오뚜	식품>가공식품>라면>컵라면	15340	2500	11번가	https://shopping-phinf.pstatic.net/main_1099003/10990031350.jpg
NS10991981462	MALL	오뚜기 진라면매운맛(용기) 110gX12개입(1박스) 오뚜		17600	0	11번가	
NS11013570941	MALL	진라면 컵라면 1BOX(매운맛/110gx12개)/ 오뚜기	식품>가공식품>라면>컵라면	11960	0	11번가	https://shopping-phinf.pstatic.net/main_1101357/11013570941.19.jpg
NS11033922964	MALL	오뚜기 (현대Hmall)(무료배송) 진라면 용기 110g 12		10480	0	G마켓	
NS11033999813	MALL	(무료배송) 진라면 용기 110g*12		10710	0	11번가	
NS11034044900	MALL	(무료배송) 진라면 용기 110g*12		10480	0	현대Hmall	
NS11038301463	MALL	[오뚜기] 진라면 매운맛 종이용기 110gX12개	식품>가공식품>라면>컵라면	10900	0	K쇼핑	https://shopping-phinf.pstatic.net/main_1103830/11038301463.1.jpg
NS11043164242	MALL	오피스5 진라면(110gX12개 매운맛 오뚜기)	식품>가공식품>라면>컵라면	16810	2500	11번가	https://shopping-phinf.pstatic.net/main_1104316/11043164242.jpg
NS11054086198	MALL	오뚜기 오뚜기 진라면 매운맛 큰컵 12개입/컵라면/큰사발	식품>가공식품>라면>컵라면	7130	2500	G마켓	https://shopping-phinf.pstatic.net/main_1105408/11054086198.jpg
NS11075876279	MALL	오뚜기 진라면 큰컵 110g x12개/신라면/팔도비빔면	식품>가공식품>라면>컵라면	10620	0	모모상점	https://shopping-phinf.pstatic.net/main_1107587/11075876279.1.jpg
NS11088576631	MALL	소공자 오뚜기 진라면 매운맛 큰컵 110g x 3개	식품>가공식품>라면>컵라면	3124	2500	오우	https://shopping-phinf.pstatic.net/main_1108857/11088576631.jpg
NS11096262616	MALL	오뚜기 진라면 매운맛(큰컵) 110g 1개 - 라면3분요리식료품골라담자	식품>가공식품>라면>컵라면	890	2500	티몬	https://shopping-phinf.pstatic.net/main_1109626/11096262616.jpg
NS11100037220	MALL	오뚜기진라면(매운맛)큰용기 110g 12개입 1박스 - 컵라면 박스 44종 모음전~	식품>가공식품>라면>컵라면	10240	0	티몬	https://shopping-phinf.pstatic.net/main_1110003/11100037220.jpg
NS11116880703	MALL	오뚜기 진라면매운맛(용기)110gX12개입(1박스)	식품>가공식품>라면>컵라면	12270	3000	11번가	https://shopping-phinf.pstatic.net/main_1111688/11116880703.jpg
NS11155903255	MALL	오뚜기 진라면매운맛(용기)110gX12개입(1박스)	식품>가공식품>라면>컵라면	11210	2500	구판장	https://shopping-phinf.pstatic.net/main_1115590/11155903255.jpg
NS11155917619	MALL	소공자 오뚜기 진라면 매운맛 큰컵 110g x 3개		3330	2500	구판장	
NS11161184038	MALL	소공자 오뚜기 진라면 매운맛 큰컵 110g x 3개		3360	2500	팡샵	
NS11204747873	MALL	오뚜기 진라면 110gx12컵(매운맛) 컵라면 진라면	식품>가공식품>라면>컵라면	11550	2500	11번가	https://shopping-phinf.pstatic.net/main_1120474/11204747873.jpg
NS11212624492	MALL	국민 간편식품 오뚜기 진라면매운맛 (용기) 110g x 1 2개 (1박스)	식품>가공식품>라면>컵라면	12220	2500	리플라이샵	https://shopping-phinf.pstatic.net/main_1121262/11212624492.1.jpg
NS11251345170	MALL	오뚜기 진라면110g큰용기(12입)/컵라면/라면/진라면	식품>가공식품>라면>컵라면	8900	3000	G마켓	https://shopping-phinf.pstatic.net/main_1125134/11251345170.jpg
NS11251372218	MALL	오뚜기 진라면110g큰용기(12입)/컵라면/라면/진라면	식품>가공식품>라면>컵라면	8030	3000	옥션	https://shopping-phinf.pstatic.net/main_1125137/11251372218.jpg
NS11260302380	MALL	[오뚜기] 01.진라면 매운맛 큰사발 1개	식품>가공식품>라면>컵라면	640	2500	위메프	https://shopping-phinf.pstatic.net/main_1126030/11260302380.jpg
NS11264641616	MALL	[오뚜기] 01_진라면 매운맛 큰사발 12개		9800	0	위메프	
NS11289756579	MALL	[빠른발송] 소공자 오뚜기 진라면 매운맛 큰컵 110g x 3개	식품>가공식품>라면>컵라면	3200	2800	인투데이	https://shopping-phinf.pstatic.net/main_1128975/11289756579.jpg
NS11292275953	MALL	[오뚜기] 01_진라면 매운맛 큰사발 6개		4500	2500	위메프	
NS11299658974	MALL	소공자 오뚜기 진라면 매운맛 큰컵 110g x 3개 진라면 류현진라면 매운라면 진라면큰컵 진라면매운맛	식품>가공식품>라면>컵라면	3780	2500	엠투마켓	https://shopping-phinf.pstatic.net/main_1129965/11299658974.jpg
NS11377045283	MALL	오뚜기 [974181][오뚜기] 컵라면 큰사발 진라면 (110g)		13470	0	G9	
NS11388748073	MALL	소공자 오뚜기 진라면 매운맛 큰컵 110g x 3개	식품>가공식품>라면>컵라면	3820	3000	올마켓	https://shopping-phinf.pstatic.net/main_1138874/11388748073.jpg
NS11402585816	MALL	[오뚜기] 28_오뚜기 진라면 매운맛 (110gx12개)	식품>가공식품>라면>컵라면	9900	0	위메프	https://shopping-phinf.pstatic.net/main_1140258/11402585816.jpg
NS11420691406	MALL	오뚜기 진라면 큰컵(매운맛) x 6입 - 오뚜기/농심/삼양/팔도	식품>가공식품>라면>컵라면	4190	2500	티몬	https://shopping-phinf.pstatic.net/main_1142069/11420691406.1.jpg
NS11479699561	MALL	오뚜기 진라면 매운맛 종이용기 110g*6개	식품>가공식품>라면>컵라면	6900	0	G9	https://shopping-phinf.pstatic.net/main_1147969/11479699561.1.jpg
NS11504385206	MALL	오뚜기 진라면 매운맛 컵라면 110g X 12EA (1박스)	식품>가공식품>라면>컵라면	12830	0	옥션	https://shopping-phinf.pstatic.net/main_1150438/11504385206.jpg
NS11504446710	MALL	오뚜기 진라면 매운맛 컵라면 110g X 12EA (1박스)	식품>가공식품>라면>컵라면	12210	0	11번가	https://shopping-phinf.pstatic.net/main_1150444/11504446710.jpg
NS11537074910	MALL	오뚜기 진라면 매운맛 종이용기 110g(12입) 1box	식품>가공식품>라면>컵라면	10010	0	11번가	https://shopping-phinf.pstatic.net/main_1153707/11537074910.1.jpg
NS11543641643	MALL	오뚜기 진라면 매운맛 종이용기 110g(12입) 1box	식품>가공식품>라면>컵라면	9790	0	인터파크	https://shopping-phinf.pstatic.net/main_1154364/11543641643.jpg
NS11545953717	MALL	[오뚜기] 14_진라면 매운맛(110g) 1개	식품>가공식품>라면>컵라면	660	2500	위메프	https://shopping-phinf.pstatic.net/main_1154595/11545953717.jpg
NS11549109978	MALL	[후추통 에이치102]오뚜기 진라면매운맛(용기)110gX12개입(1박스)	식품>가공식품>라면>컵라면	12650	2500	인터파크	https://shopping-phinf.pstatic.net/main_1154910/11549109978.jpg
NS11585174405	MALL	오뚜기 진라면 매운맛 종이용기 110g(12입) 1box	식품>가공식품>라면>컵라면	10140	0	GSSHOP	https://shopping-phinf.pstatic.net/main_1158517/11585174405.jpg
NS11614614707	MALL	진라면 큰사발 매운맛[5840/1]	식품>가공식품>라면>컵라면	640	2500	더 좋은 하루	https://shopping-phinf.pstatic.net/main_1161461/11614614707.jpg
NS11669861816	MALL	[오뚜기] 28_오뚜기진라면(매운맛)큰용기 12개입	식품>가공식품>라면>컵라면	9500	0	위메프	https://shopping-phinf.pstatic.net/main_1166986/11669861816.jpg
NS11699842712	MALL	소공자 오뚜기 진라면 매운맛 큰컵 110g x 3개	식품>가공식품>라면>컵라면	3140	2800	아빠슈퍼	https://shopping-phinf.pstatic.net/main_1169984/11699842712.jpg
NS11779309464	MALL	[오뚜기] 27_B48_오뚜기진라면(매)큰컵110g X 3	식품>가공식품>라면>컵라면	2560	2500	위메프	https://shopping-phinf.pstatic.net/main_1177930/11779309464.jpg
NS11852503179	MALL	[오뚜기] 38_오뚜기진라면매운맛큰컵 4개	식품>가공식품>라면>컵라면	4450	2500	위메프	https://shopping-phinf.pstatic.net/main_1185250/11852503179.jpg
NS11852503873	MALL	[오뚜기] 068_오뚜기진라면매운맛큰컵110g	식품>가공식품>라면>컵라면	800	2500	위메프	https://shopping-phinf.pstatic.net/main_1185250/11852503873.jpg
NS11852504086	MALL	[오뚜기] 51_오뚜기진라면매운맛큰컵	식품>가공식품>라면>컵라면	820	2500	위메프	https://shopping-phinf.pstatic.net/main_1185250/11852504086.jpg
NS11852507071	MALL	[오뚜기] 056_오뚜기진라면매운맛용기65g	식품>가공식품>라면>컵라면	610	2500	위메프	https://shopping-phinf.pstatic.net/main_1185250/11852507071.jpg
NS11864823047	MALL	[오뚜기] 05_ 오뚜기 진라면 종이용기 12개입	식품>가공식품>라면>컵라면	9500	0	위메프	https://shopping-phinf.pstatic.net/main_1186482/11864823047.jpg
NS11882594327	MALL	오뚜기 진라면매운맛용기110gX12개입1박스/라면/오뚜기/컵라면/오뚜기라면/대용량간식/라면박스	식품>가공식품>라면>컵라면	11200	2500	베스트팩토리	https://shopping-phinf.pstatic.net/main_1188259/11882594327.jpg
NS11901008139	MALL	[오뚜기][롯데백화점]오뚜기 진라면 매운맛 종이용기 110g(12입) X 1box_403161487	식품>가공식품>라면>컵라면	9900	0	엘롯데	https://shopping-phinf.pstatic.net/main_1190100/11901008139.jpg
NS11944755296	MALL	[오뚜기] 49_오뚜기 진라면 매운맛 큰컵 1개	식품>가공식품>라면>컵라면	650	2500	위메프	https://shopping-phinf.pstatic.net/main_1194475/11944755296.jpg
NS11950774368	MALL	오뚜기 진라면매운맛(용기)110gX12개입(1	식품>가공식품>라면>컵라면	12900	2500	칩스홀릭	https://shopping-phinf.pstatic.net/main_1195077/11950774368.jpg
NS11965934133	MALL	오뚜기 진라면매운맛(용기)110gX12개입(1박스)	식품>가공식품>라면>컵라면	10960	2500	베스트바이즈	https://shopping-phinf.pstatic.net/main_1196593/11965934133.jpg
NS11968765185	MALL	진라면 진라면 매운맛 용기 110g 12개	식품>가공식품>라면>컵라면	8800	3000	G마켓	https://shopping-phinf.pstatic.net/main_1196876/11968765185.jpg
NS11969219514	MALL	[오뚜기] 진라면(매운맛)용기면110g12입 (1박스)	식품>가공식품>라면>컵라면	11300	0	위메프	https://shopping-phinf.pstatic.net/main_1196921/11969219514.jpg
NS11987102471	MALL	오뚜기 진라면 매운맛(용기) 110g	식품>가공식품>라면>컵라면	710	2500	장바구니푸드	https://shopping-phinf.pstatic.net/main_1198710/11987102471.jpg
NS11988251642	MALL	[오뚜기] 01_진라면 매운맛 종이용기 12개	식품>가공식품>라면>컵라면	9500	0	위메프	https://shopping-phinf.pstatic.net/main_1198825/11988251642.jpg
NS12066280351	MALL	[오뚜기] 22_B48_오뚜기진라면(매)큰컵110g X 10	식품>가공식품>라면>컵라면	9950	2500	위메프	https://shopping-phinf.pstatic.net/main_1206628/12066280351.jpg
NS12086785394	MALL	오뚜기 진라면 매운맛 컵라면 110g	식품>가공식품>라면>컵라면	920	2500	미남스토어	https://shopping-phinf.pstatic.net/main_1208678/12086785394.1.jpg
NS12087010736	MALL	오뚜기 진라면 매운맛 컵라면 110g X 12EA	식품>가공식품>라면>컵라면	10710	2500	미남스토어	https://shopping-phinf.pstatic.net/main_1208701/12087010736.1.jpg
NS12090322241	MALL	오뚜기 진라면 매운맛 컵라면 110g		920	2500	사남매마트	
NS12104962986	MALL	[974181][오뚜기] 컵라면 큰사발 진라면 110g	식품>가공식품>라면>컵라면	13410	3000	G마켓	https://shopping-phinf.pstatic.net/main_1210496/12104962986.1.jpg
NS12116299046	MALL	[974181][오뚜기] 컵라면 큰사발 진라면 (110g)[[974181][오뚜기] 컵라면 큰사발 진라면 (110g),사무용품,living,식음료/식품/간식/차,,RED148405	식품>가공식품>라면>컵라면	15000	3000	레드포인트	https://shopping-phinf.pstatic.net/main_1211629/12116299046.jpg
NS12136665421	MALL	소공자 오뚜기 진라면 매운맛 큰컵 110g x 3개	식품>가공식품>라면>컵라면	3550	2500	다모아존	https://shopping-phinf.pstatic.net/main_1213666/12136665421.jpg
NS12150106719	MALL	소공자 오뚜기 진라면 매운맛 큰컵 110g x 3개 진라면 류현진라면 매운라면 진라면큰컵 진라면매운맛	식품>가공식품>라면>컵라면	3630	2500	하준스토어	https://shopping-phinf.pstatic.net/main_1215010/12150106719.jpg
NS12189811563	MALL	[오뚜기] 42_B48_오뚜기진라면(매)큰컵110g	식품>가공식품>라면>컵라면	750	2500	위메프	https://shopping-phinf.pstatic.net/main_1218981/12189811563.jpg
NS12210123311	MALL	[오뚜기] 16_B48_오뚜기진라면(매)큰컵110g	식품>가공식품>라면>컵라면	790	2500	위메프	https://shopping-phinf.pstatic.net/main_1221012/12210123311.jpg
NS12219773640	MALL	[오뚜기] 01.진라면 매운맛 큰사발 12개	식품>가공식품>라면>컵라면	9500	0	위메프	https://shopping-phinf.pstatic.net/main_1221977/12219773640.jpg
NS12222457055	MALL	오뚜기 진라면 컵라면 매운맛 110g 큰컵 큰사발	식품>가공식품>라면>컵라면	750	2500	킹스랜드	https://shopping-phinf.pstatic.net/main_1222245/12222457055.jpg
NS12281217627	MALL	오뚜기 오뚜기 진라면 매운맛 컵라면 110g	식품>가공식품>라면>컵라면	920	2500	G마켓	https://shopping-phinf.pstatic.net/main_1228121/12281217627.jpg
NS12287524852	MALL	오뚜기 진라면 매운맛 컵라면 110g	식품>가공식품>라면>컵라면	850	2500	11번가	https://shopping-phinf.pstatic.net/main_1228752/12287524852.jpg
NS12310430105	MALL	오뚜기 진라면컵 110g(큰컵) 매운맛/순한맛	식품>가공식품>라면>컵라면	650	2500	신송식자재마트	https://shopping-phinf.pstatic.net/main_1231043/12310430105.jpg
NS12326764710	MALL	오뚜기 진라면매운맛 큰컵 110g X 12개(1box)	식품>가공식품>라면>컵라면	9090	2500	11번가	https://shopping-phinf.pstatic.net/main_1232676/12326764710.jpg
NS12367090608	MALL	(974181)(오뚜기) 컵라면 큰사발 진라면 (110g)		19500	2500	쥬디의종합쇼핑몰	
NS12402582660	MALL	오뚜기 진라면매운맛(용기)110gX12개입(1박스)	식품>가공식품>라면>컵라면	10200	2800	어닝마켓	https://shopping-phinf.pstatic.net/main_1240258/12402582660.jpg
NS12409952064	MALL	오뚜기 오뚜기 진라면 매운맛 컵라면 110g X 12EA	식품>가공식품>라면>컵라면	9870	2500	G마켓	https://shopping-phinf.pstatic.net/main_1240995/12409952064.jpg
NS12414024330	MALL	오뚜기 진라면매운맛(용기)110gX12개입(1박스)	식품>가공식품>라면>컵라면	14210	0	11번가	https://shopping-phinf.pstatic.net/main_1241402/12414024330.1.jpg
NS12437716626	MALL	[오뚜기] 03_컵라면 골라담기^오뚜기 진라면 매운맛 큰컵 110g	식품>가공식품>라면>컵라면	780	2500	위메프	https://shopping-phinf.pstatic.net/main_1243771/12437716626.jpg
NS12439716999	MALL	(오뚜기) 컵라면 큰사발 진라면 (110g)		21530	2500	화니인터몰	
NS12446424654	MALL	오뚜기 진라면매운맛(용기)110gX12개입(1박스)	식품>가공식품>라면>컵라면	12470	2500	국민아줌마	https://shopping-phinf.pstatic.net/main_1244642/12446424654.jpg
NS12453468762	MALL	오뚜기 진라면매운맛(용기)110gX12개입(1박스)		12570	2500	까이마켓	
NS12454768876	MALL	오뚜기 진라면매운맛(용기)110gX12개입(1박스)		12270	2500	럭키주니	
NS12460173169	MALL	[오뚜기] 03_오뚜기 진라면 큰컵 매운맛 110g	식품>가공식품>라면>컵라면	620	2500	위메프	https://shopping-phinf.pstatic.net/main_1246017/12460173169.jpg
NS12480597861	MALL	오뚜기 진라면110g큰용기(12입)/컵라면/라면/진라면/진라면컵	식품>가공식품>라면>컵라면	8030	3000	옥션	https://shopping-phinf.pstatic.net/main_1248059/12480597861.jpg
NS12480647384	MALL	오뚜기 진라면110g큰용기(12입)/컵라면/라면/진라면/진라면컵	식품>가공식품>라면>컵라면	8500	3000	G마켓	https://shopping-phinf.pstatic.net/main_1248064/12480647384.jpg
NS12480663749	MALL	진라면 매운맛 큰 용기 110g	식품>가공식품>라면>컵라면	900	3000	NS홈쇼핑	https://shopping-phinf.pstatic.net/main_1248066/12480663749.jpg
NS12480810818	MALL	컵라면 박스전 진라면/신라면/사발면 외 - 오뚜기 진라면 종이용기 12개입	식품>가공식품>라면>컵라면	9090	0	11번가	https://shopping-phinf.pstatic.net/main_1248081/12480810818.1.jpg
NS12488513057	MALL	[오뚜기][오뚜기] 컵라면 큰사발 진라면 (110g)	식품>가공식품>라면>컵라면	14170	2000	롯데닷컴	https://shopping-phinf.pstatic.net/main_1248851/12488513057.jpg
NS12495614756	MALL	오뚜기 오뚜기 컵라면 큰사발 진라면 (110g)	식품>가공식품>라면>컵라면	13700	2000	옥션	https://shopping-phinf.pstatic.net/main_1249561/12495614756.1.jpg
NS12545351773	MALL	오뚜기 진라면매운맛(용기)110gX12개입(1박스)	식품>가공식품>라면>컵라면	11120	2500	더존마켓	https://shopping-phinf.pstatic.net/main_1254535/12545351773.jpg
NS12547827941	MALL	[오뚜기] 03_BUB_진라면(매)큰컵110g(12개)	식품>가공식품>라면>컵라면	12000	0	위메프	https://shopping-phinf.pstatic.net/main_1254782/12547827941.jpg
NS12558876911	MALL	[오뚜기] 01_오뚜기 진라면(매운맛) 종이용기 12개	식품>가공식품>라면>컵라면	9900	0	위메프	https://shopping-phinf.pstatic.net/main_1255887/12558876911.jpg
NS12572912036	MALL	(오뚜기) 컵라면 큰사발 진라면 (110g)		21280	2500	스타호스트	
NS12573001554	MALL	(오뚜기) 컵라면 큰사발 진라면 (110g)		21280	2500	빅스타플러스	
NS12582672210	MALL	오뚜기 진라면 매운맛 큰컵 110g*12개입/box	식품>가공식품>라면>컵라면	13550	2500	오피스플러스	https://shopping-phinf.pstatic.net/main_1258267/12582672210.jpg
NS12625405691	MALL	오뚜기 진라면매운맛(용기)110gX12개입(1박스)		12470	2500	보드미	
NS12632307756	MALL	오뚜기 진라면매운맛(용기)110gX12개입(1박스)		12470	2500	까이프랜드	
NS12633452359	MALL	오뚜기 진라면매운맛(용기)110gX12개입(1박스)		12670	2500	UTC1	
NS12639554291	MALL	라면 오뚜기 진라면매운맛(용기)110gX12개입(1박스)	식품>가공식품>라면>컵라면	12100	2500	퍼스트도매	https://shopping-phinf.pstatic.net/main_1263955/12639554291.jpg
