id	type	name	cat	price	delivery	mall	image
NS10945977461	MALL	[추가 10% 할인]오뚜기 오뚜기 진라면 순한맛 컵 65g X 15개입 1박스	식품>가공식품>라면>컵라면	11200	0	G9	https://shopping-phinf.pstatic.net/main_1094597/10945977461.1.jpg
NS10955470790	MALL	오뚜기 진라면 (순한맛/미니) x 6입 - BEST★컵라면x6 총 집합	식품>가공식품>라면>컵라면	3600	2500	티몬	https://shopping-phinf.pstatic.net/main_1095547/10955470790.2.jpg
NS10966560464	MALL	오뚜기 진라면 순한맛 소컵 65g X 6개 컵라면 라면	식품>가공식품>라면>컵라면	4000	2500	11번가	https://shopping-phinf.pstatic.net/main_1096656/10966560464.1.jpg
NS10999745461	MALL	오뚜기 진라면컵 순한맛 65g(1개입)	식품>가공식품>라면>컵라면	550	2500	베스트몰OK	https://shopping-phinf.pstatic.net/main_1099974/10999745461.3.jpg
NS10999746394	MALL	오뚜기 진라면컵 순한맛 65gx6개입	식품>가공식품>라면>컵라면	3300	3000	베스트몰OK	https://shopping-phinf.pstatic.net/main_1099974/10999746394.1.jpg
NS11019124994	MALL	오뚜기 진라면컵(순한맛)x 6개입	식품>가공식품>라면>컵라면	3410	2500	장바구니푸드	https://shopping-phinf.pstatic.net/main_1101912/11019124994.1.jpg
NS11038285729	MALL	오뚜기 진라면 미니컵 순한맛 65G X 15입	식품>가공식품>라면>컵라면	8100	2500	창현물류	https://shopping-phinf.pstatic.net/main_1103828/11038285729.1.jpg
NS11095071268	MALL	오뚜기 진라면 순한맛 소컵 (65gX6개) 5개입 박스	식품>가공식품>라면>컵라면	21530	0	11번가	https://shopping-phinf.pstatic.net/main_1109507/11095071268.1.jpg
NS11096262612	MALL	오뚜기 진라면순한맛(소컵) 65g 1개 - 라면3분요리식료품골라담자	식품>가공식품>라면>컵라면	680	2500	티몬	https://shopping-phinf.pstatic.net/main_1109626/11096262612.jpg
NS11107447057	MALL	오뚜기 진라면컵 순한맛 65g x 6개입 컵라면 P	식품>가공식품>라면>컵라면	2730	3000	11번가	https://shopping-phinf.pstatic.net/main_1110744/11107447057.jpg
NS11107717874	MALL	오뚜기 진라면컵 순한맛 65g x6개입 컵라면	식품>가공식품>라면>컵라면	3400	3000	해피클럽	https://shopping-phinf.pstatic.net/main_1110771/11107717874.1.jpg
NS11111410981	MALL	[오뚜기] 01_진라면 순한맛 15개입	식품>가공식품>라면>컵라면	10900	0	위메프	https://shopping-phinf.pstatic.net/main_1111141/11111410981.jpg
NS11117115032	MALL	[오뚜기] 02_★한정특가★진라면 순한맛 65g×6개.	식품>가공식품>라면>컵라면	2510	2500	위메프	https://shopping-phinf.pstatic.net/main_1111711/11117115032.jpg
NS11117611524	MALL	진라면 순한맛 소컵 65g 15개	식품>가공식품>라면>컵라면	9150	2500	글로리샵	https://shopping-phinf.pstatic.net/main_1111761/11117611524.jpg
NS11118622471	MALL	[오뚜기] 오뚜기 진라면 순한맛 소컵 65gX6	식품>가공식품>라면>컵라면	3290	2500	위메프	https://shopping-phinf.pstatic.net/main_1111862/11118622471.jpg
NS11145872586	MALL	오뚜기 컵라면 진라면순한맛65g 소컵 (6입) 한박스	식품>가공식품>라면>컵라면	3300	2500	베스트몰OK	https://shopping-phinf.pstatic.net/main_1114587/11145872586.1.jpg
NS11147423797	MALL	[오뚜기] 118_ B50_ 오뚜기진라면(순)65g	식품>가공식품>라면>컵라면	780	2500	위메프	https://shopping-phinf.pstatic.net/main_1114742/11147423797.jpg
NS11158601542	MALL	오뚜기 [오뚜기] 진라면 순한맛 미니컵 15입(65g x 15개)	식품>가공식품>라면>컵라면	12400	0	G마켓	https://shopping-phinf.pstatic.net/main_1115860/11158601542.jpg
NS11159749205	MALL	진라면순한맛(컵)65gx6ea/오뚜기	식품>가공식품>라면>컵라면	3870	2500	11번가	https://shopping-phinf.pstatic.net/main_1115974/11159749205.jpg
NS11164849728	MALL	오뚜기 오뚜기 진라면컵 순한맛 65g x 18개입 /컵라면 P	식품>가공식품>라면>컵라면	10180	0	옥션	https://shopping-phinf.pstatic.net/main_1116484/11164849728.jpg
NS11165068252	MALL	오뚜기 진라면컵 순한맛 65g x 18개입 컵라면 P	식품>가공식품>라면>컵라면	10190	0	11번가	https://shopping-phinf.pstatic.net/main_1116506/11165068252.jpg
NS11198496812	MALL	bbuang - 오뚜기 진라면 순한맛 작은컵 30개-무료배송	식품>가공식품>라면>컵라면	17290	0	옥션	https://shopping-phinf.pstatic.net/main_1119849/11198496812.jpg
NS11198553189	MALL	bbuang - 오뚜기 진라면 순한맛 작은컵 30개-무료배송	식품>가공식품>라면>컵라면	19900	0	bbuang	https://shopping-phinf.pstatic.net/main_1119855/11198553189.1.jpg
NS11204277276	MALL	bbuang - 오뚜기 진라면 순한맛 작은컵 30개-무료배송	식품>가공식품>라면>컵라면	17480	0	11번가	https://shopping-phinf.pstatic.net/main_1120427/11204277276.jpg
NS11204753853	MALL	오뚜기 진라면 순한맛 소컵 6입 컵라면 진라면	식품>가공식품>라면>컵라면	4820	2500	11번가	https://shopping-phinf.pstatic.net/main_1120475/11204753853.jpg
NS11210764880	MALL	B/오뚜기 진라면 순한맛 65g -6개/미니컵라면	식품>가공식품>라면>컵라면	4830	2500	NH마켓	https://shopping-phinf.pstatic.net/main_1121076/11210764880.jpg
NS11210767318	MALL	B/오뚜기 진라면컵 순한맛 65g -15개/미니컵라면	식품>가공식품>라면>컵라면	12040	2500	NH마켓	https://shopping-phinf.pstatic.net/main_1121076/11210767318.jpg
NS11218206168	MALL	[오뚜기] 02.진라면 순한맛 작은컵 1개	식품>가공식품>라면>컵라면	500	2500	위메프	https://shopping-phinf.pstatic.net/main_1121820/11218206168.jpg
NS11218442967	MALL	[오뚜기] 02.진라면 순한맛 작은컵 6개	식품>가공식품>라면>컵라면	3480	2500	위메프	https://shopping-phinf.pstatic.net/main_1121844/11218442967.jpg
NS11235818814	MALL	[당일발송]컵)오뚜기진라면순한맛용기65g 6개 - ★인기 컵라면 총집합★	식품>가공식품>라면>컵라면	3510	2500	티몬	https://shopping-phinf.pstatic.net/main_1123581/11235818814.jpg
NS11243897454	MALL	bbuang - 오뚜기 진라면 순한맛 작은컵 30개-무배	식품>가공식품>라면>컵라면	17710	0	인터파크	https://shopping-phinf.pstatic.net/main_1124389/11243897454.jpg
NS11260302383	MALL	[오뚜기] 02.진라면 순한맛 작은컵 30개	식품>가공식품>라면>컵라면	18900	0	위메프	https://shopping-phinf.pstatic.net/main_1126030/11260302383.jpg
NS11260302386	MALL	[오뚜기] 01_진라면 순한맛(소)컵	식품>가공식품>라면>컵라면	2900	2500	위메프	https://shopping-phinf.pstatic.net/main_1126030/11260302386.jpg
NS11319085082	MALL	AK 오뚜기 진라면 순한맛 미니컵 15입(65g x 15개)	식품>가공식품>라면>컵라면	12400	0	옥션	https://shopping-phinf.pstatic.net/main_1131908/11319085082.jpg
NS11352818014	MALL	오뚜기 컵라면 진라면 순한맛 소컵 65g	식품>가공식품>라면>컵라면	440	2500	11번가	https://shopping-phinf.pstatic.net/main_1135281/11352818014.jpg
NS11371797415	MALL	[오뚜기] 20_B51_오뚜기진라면(순)65g6입	식품>가공식품>라면>컵라면	4780	2500	위메프	https://shopping-phinf.pstatic.net/main_1137179/11371797415.jpg
NS11420691404	MALL	오뚜기 진라면 (순한맛/미니) x 6입 - 오뚜기/농심/삼양/팔도	식품>가공식품>라면>컵라면	3420	2500	티몬	https://shopping-phinf.pstatic.net/main_1142069/11420691404.1.jpg
NS11479101807	MALL	오뚜기 진라면 순한맛 65g 컵라면 작은컵 소컵	식품>가공식품>라면>컵라면	560	2500	킹스랜드	https://shopping-phinf.pstatic.net/main_1147910/11479101807.1.jpg
NS11479699551	MALL	오뚜기 진라면 Cup순한맛(종이컵) 65g*15입 1box	식품>가공식품>라면>컵라면	9900	0	G9	https://shopping-phinf.pstatic.net/main_1147969/11479699551.2.jpg
NS11537086677	MALL	오뚜기 진라면 Cup순한맛 (종이컵) 65g(15입) 1box	식품>가공식품>라면>컵라면	9580	0	11번가	https://shopping-phinf.pstatic.net/main_1153708/11537086677.1.jpg
NS11543644193	MALL	오뚜기 진라면 Cup순한맛 (종이컵) 65g(15입) 1box	식품>가공식품>라면>컵라면	9900	0	인터파크	https://shopping-phinf.pstatic.net/main_1154364/11543644193.jpg
NS11585169028	MALL	오뚜기 진라면 Cup순한맛 (종이컵) 65g(15입) 1box	식품>가공식품>라면>컵라면	9770	0	GSSHOP	https://shopping-phinf.pstatic.net/main_1158516/11585169028.jpg
NS11690144371	MALL	[오뚜기] 28_B51_오뚜기진라면(순)65g6입	식품>가공식품>라면>컵라면	4080	2500	위메프	https://shopping-phinf.pstatic.net/main_1169014/11690144371.jpg
NS11696503275	MALL	진라면 (현대Hmall)[오뚜기] 진라면 순한맛 미니컵 15입(65g x 15개)	식품>가공식품>라면>컵라면	10510	0	G마켓	https://shopping-phinf.pstatic.net/main_1169650/11696503275.jpg
NS11703572144	MALL	[카드 5% 할인][Hmall]오뚜기 (현대Hmall)[오뚜기] 진라면 순한맛 미니컵 15입(65g x 15개)	식품>가공식품>라면>컵라면	10930	0	G9	https://shopping-phinf.pstatic.net/main_1170357/11703572144.jpg
NS11761687122	MALL	오뚜기진라면(순)65g6입 순한맛 - 신라면 10입外 봉지/컵라면 100종	식품>가공식품>라면>컵라면	4370	2500	티몬	https://shopping-phinf.pstatic.net/main_1176168/11761687122.jpg
NS11779301108	MALL	[오뚜기] 09_B50_오뚜기진라면(순)65g X 3	식품>가공식품>라면>컵라면	1870	2500	위메프	https://shopping-phinf.pstatic.net/main_1177930/11779301108.jpg
NS11788320291	MALL	[오뚜기]진라면컵 순한맛 (종이컵) 65gX10개입	식품>가공식품>라면>컵라면	7820	0	11번가	https://shopping-phinf.pstatic.net/main_1178832/11788320291.1.jpg
NS11795906786	MALL	오뚜기 오뚜기 진라면 순한맛 미니컵 15입(65g x 15개)	식품>가공식품>라면>컵라면	10470	0	옥션	https://shopping-phinf.pstatic.net/main_1179590/11795906786.2.jpg
NS11802334739	MALL	오뚜기 [오뚜기] 진라면 순한맛 미니컵 15입(65g x 15개)	식품>가공식품>라면>컵라면	10950	0	G마켓	https://shopping-phinf.pstatic.net/main_1180233/11802334739.1.jpg
NS11848525029	MALL	[오뚜기] 21_오뚜기진라면순한맛소컵-6개	식품>가공식품>라면>컵라면	3490	2500	위메프	https://shopping-phinf.pstatic.net/main_1184852/11848525029.jpg
NS11848525349	MALL	[오뚜기] 11_(小컵)진라면 『순한』 15개	식품>가공식품>라면>컵라면	10900	0	위메프	https://shopping-phinf.pstatic.net/main_1184852/11848525349.jpg
NS11852502550	MALL	[오뚜기] 40_오뚜기진라면순한맛소컵	식품>가공식품>라면>컵라면	540	2500	위메프	https://shopping-phinf.pstatic.net/main_1185250/11852502550.jpg
NS11852507293	MALL	[오뚜기] 06_오뚜기진라면순한맛용기 6개	식품>가공식품>라면>컵라면	4600	2500	위메프	https://shopping-phinf.pstatic.net/main_1185250/11852507293.jpg
NS11859189517	MALL	[카드 5% 할인][롯데아이몰]오뚜기 [오뚜기] 진라면 순한맛 미니컵 15입(65g x 15개)	식품>가공식품>라면>컵라면	11430	0	G9	https://shopping-phinf.pstatic.net/main_1185918/11859189517.1.jpg
NS11913166751	MALL	오뚜기 진라면 순한맛 작은컵 [65g, 6개, 팩]	식품>가공식품>라면>컵라면	4460	2500	오피스마켓	https://shopping-phinf.pstatic.net/main_1191316/11913166751.jpg
NS11941746499	MALL	진라면 순한 소컵65g 6개입1팩 봉지라면 컵라면 라면	식품>가공식품>라면>컵라면	6110	2500	11번가	https://shopping-phinf.pstatic.net/main_1194174/11941746499.jpg
NS11944755659	MALL	[오뚜기] 61_오뚜기 진라면 순한맛 소컵 3개	식품>가공식품>라면>컵라면	1420	2500	위메프	https://shopping-phinf.pstatic.net/main_1194475/11944755659.jpg
NS11958798477	MALL	오뚜기 진라면소컵(순)65g 6입/컵라면/용기면/판다몰	식품>가공식품>라면>컵라면	3690	2500	11번가	https://shopping-phinf.pstatic.net/main_1195879/11958798477.jpg
NS11978018366	MALL	오뚜기진라면순한맛소컵 12개 65g - 갓뚜기♥함흥비빔면/콩국수라면 무배!	식품>가공식품>라면>컵라면	8010	0	티몬	https://shopping-phinf.pstatic.net/main_1197801/11978018366.jpg
NS11986326601	MALL	[오뚜기] 02_진라면 종이컵 순한맛 6입	식품>가공식품>라면>컵라면	3900	2500	위메프	https://shopping-phinf.pstatic.net/main_1198632/11986326601.jpg
NS12020235165	MALL	오뚜기진라면순한맛소컵 6개 65g - 컵라면 小컵 31종 모음전★	식품>가공식품>라면>컵라면	3150	2500	티몬	https://shopping-phinf.pstatic.net/main_1202023/12020235165.jpg
NS12060165548	MALL	오뚜기 진라면 순한맛 미니컵 15입65g x 15개	식품>가공식품>라면>컵라면	11630	0	인터파크	https://shopping-phinf.pstatic.net/main_1206016/12060165548.jpg
NS12072474364	MALL	[오뚜기] 14_진라면순한맛65g(15입)	식품>가공식품>라면>컵라면	9900	0	위메프	https://shopping-phinf.pstatic.net/main_1207247/12072474364.jpg
NS12086763583	MALL	오뚜기 진라면 순한맛 컵라면 65g x 6개입	식품>가공식품>라면>컵라면	4350	2500	미남스토어	https://shopping-phinf.pstatic.net/main_1208676/12086763583.1.jpg
NS12090319822	MALL	오뚜기 진라면 순한맛 컵라면 65g x 6개입	식품>가공식품>라면>컵라면	4350	2500	사남매마트	https://shopping-phinf.pstatic.net/main_1209031/12090319822.1.jpg
NS12103007242	MALL	[오뚜기] 09_ 진라면 순한맛 65g×6개.	식품>가공식품>라면>컵라면	2940	2500	위메프	https://shopping-phinf.pstatic.net/main_1210300/12103007242.jpg
NS12281214799	MALL	오뚜기 오뚜기 진라면 순한맛 컵라면 65g x 6개입	식품>가공식품>라면>컵라면	4350	2500	G마켓	https://shopping-phinf.pstatic.net/main_1228121/12281214799.jpg
NS12284327155	MALL	★반했어★오뚜기진라면순한맛소컵 65g - [푸드]인기 컵라면 83종 모음	식품>가공식품>라면>컵라면	280	2500	티몬	https://shopping-phinf.pstatic.net/main_1228432/12284327155.jpg
NS12287486084	MALL	오뚜기 진라면 순한맛 컵라면 65g x 6개입	식품>가공식품>라면>컵라면	3920	2500	11번가	https://shopping-phinf.pstatic.net/main_1228748/12287486084.jpg
NS12437727806	MALL	[오뚜기] 03_컵라면 골라담기^오뚜기 진라면 순한맛 소컵 65g 3개	식품>가공식품>라면>컵라면	1380	2500	위메프	https://shopping-phinf.pstatic.net/main_1243772/12437727806.jpg
NS12459770623	MALL	오뚜기 진라면컵 순한맛 6개 65g - [오뚜기] 진라면컵 순한맛 6개	식품>가공식품>라면>컵라면	2610	2500	티몬	https://shopping-phinf.pstatic.net/main_1245977/12459770623.jpg
NS12460171123	MALL	[오뚜기] 01_오뚜기 진라면 순한맛 65g	식품>가공식품>라면>컵라면	510	2500	위메프	https://shopping-phinf.pstatic.net/main_1246017/12460171123.jpg
NS12483026521	MALL	오뚜기진라면(순)65g X 1개 순한맛 - 3분 쇠고기카레 2+1 외	식품>가공식품>라면>컵라면	800	2500	티몬	https://shopping-phinf.pstatic.net/main_1248302/12483026521.jpg
NS12598367737	MALL	오뚜기 진라면 소컵 순한맛 65g 30개/신라면/컵라면	식품>가공식품>라면>컵라면	14800	2500	11번가	https://shopping-phinf.pstatic.net/main_1259836/12598367737.1.jpg
NS12666173274	MALL	[당일발송]오뚜기 진라면 순한맛 소컵 65g*6개 - [슈퍼마트]오뚜기 Best 모음전♥	식품>가공식품>라면>컵라면	3600	3000	티몬	https://shopping-phinf.pstatic.net/main_1266617/12666173274.jpg
NS12672882533	MALL	오뚜기 [오뚜기] 진라면 순한맛 미니컵 15입(65g x 15개)	식품>가공식품>라면>컵라면	10870	0	G마켓	https://shopping-phinf.pstatic.net/main_1267288/12672882533.jpg
NS12673421652	MALL	[오뚜기] 진라면 순한맛 미니컵 15입(65g x 15개)	식품>가공식품>라면>컵라면	11067	0	신세계몰	https://shopping-phinf.pstatic.net/main_1267342/12673421652.jpg
NS12687395348	MALL	오뚜기 진라면 순한맛 컵 65g 1개	식품>가공식품>라면>컵라면	530	2500	글로리샵	https://shopping-phinf.pstatic.net/main_1268739/12687395348.jpg
NS12709176440	MALL	오뚜기 진라면 소컵 순한맛 1박스 (65g*15개입)	식품>가공식품>라면>컵라면	10500	2500	꾼들	https://shopping-phinf.pstatic.net/main_1270917/12709176440.jpg
NS12752531195	MALL	Dfav 오뚜기 진라면 순한맛 컵라면 65g x 6개입(3BOX개까지 묶음배송가능)	식품>가공식품>라면>컵라면	5050	3000	ch마트	https://shopping-phinf.pstatic.net/main_1275253/12752531195.jpg
NS12774614379	MALL	오뚜기 진라면 Cup순한맛 (종이컵) 65g(15입) X 1box	식품>가공식품>라면>컵라면	9900	0	동원몰	https://shopping-phinf.pstatic.net/main_1277461/12774614379.jpg
NS12794086442	MALL	오뚜기 진라면 순한맛 소컵 65gx15개 컵라면 한박스	식품>가공식품>라면>컵라면	10500	0	고래마트N	https://shopping-phinf.pstatic.net/main_1279408/12794086442.jpg
NS12794088414	MALL	오뚜기 진라면 소컵 순한맛 65gx30개 컵라면 도매	식품>가공식품>라면>컵라면	18900	0	고래마트N	https://shopping-phinf.pstatic.net/main_1279408/12794088414.jpg
NS12797641592	MALL	오뚜기 진라면 소컵 순한맛 65gx30개 컵라면 도매	식품>가공식품>라면>컵라면	18900	0	고래마트	https://shopping-phinf.pstatic.net/main_1279764/12797641592.jpg
NS12797641593	MALL	오뚜기 진라면 소컵 순한맛 65gx15개 컵라면	식품>가공식품>라면>컵라면	10500	0	고래마트	https://shopping-phinf.pstatic.net/main_1279764/12797641593.jpg
NS12847129291	MALL	[다이소몰][z]오뚜기 진라면 순한맛 소컵 15입 무료배송	식품>가공식품>라면>컵라면	9500	0	G9	https://shopping-phinf.pstatic.net/main_1284712/12847129291.1.jpg
NS12851811259	MALL	오뚜기 진라면 순한맛 미니컵 65g*6개	식품>가공식품>라면>컵라면	2470	2500	위메프	https://shopping-phinf.pstatic.net/main_1285181/12851811259.jpg
NS12853189877	MALL	[당일발송][오뚜기] 진라면 65g 소컵-순한맛1BOX 6개입 - 컵라면 소컵 21종모음	식품>가공식품>라면>컵라면	3570	2500	티몬	https://shopping-phinf.pstatic.net/main_1285318/12853189877.jpg
NS12857345597	MALL	[오뚜기]진라면 종이컵(순한맛)65g 6	식품>가공식품>라면>컵라면	3900	3000	이랜드몰	https://shopping-phinf.pstatic.net/main_1285734/12857345597.jpg
NS12860282559	MALL	[오뚜기] 진라면컵 순한맛 65g 15개 컵라면/라면/진라면	식품>가공식품>라면>컵라면	11610	0	11번가	https://shopping-phinf.pstatic.net/main_1286028/12860282559.1.jpg
NS12888860525	MALL	[당일발송]진라면소컵(순)65g(15개) 오뚜기 순한맛 - 컵라면/진라면/육개장 77종	식품>가공식품>라면>컵라면	11070	0	티몬	https://shopping-phinf.pstatic.net/main_1288886/12888860525.jpg
NS12889046359	MALL	오뚜기 진라면 Cup순한맛 (종이컵) 65g(15입) X 1box	식품>가공식품>라면>컵라면	9810	0	현대Hmall	https://shopping-phinf.pstatic.net/main_1288904/12889046359.jpg
NS12896583944	MALL	오뚜기 진라면 Cup순한맛 (종이컵) 65g(15입) X 1box	식품>가공식품>라면>컵라면	10900	0	현대Hmall	https://shopping-phinf.pstatic.net/main_1289658/12896583944.jpg
NS12896780738	MALL	오뚜기 (현대Hmall)오뚜기 진라면 Cup순한맛 (종이컵) 65g(15입) X 1box	식품>가공식품>라면>컵라면	9470	0	옥션	https://shopping-phinf.pstatic.net/main_1289678/12896780738.jpg
NS12896867270	MALL	(현대Hmall)오뚜기 진라면 Cup순한맛 (종이컵) 65g(15입) X 1box	식품>가공식품>라면>컵라면	9910	0	G마켓	https://shopping-phinf.pstatic.net/main_1289686/12896867270.jpg
NS12897075284	MALL	오뚜기 진라면 Cup순한맛 (종이컵) 65g(15입) X 1box	식품>가공식품>라면>컵라면	10250	0	11번가	https://shopping-phinf.pstatic.net/main_1289707/12897075284.jpg
NS12909447708	MALL	진라면 순한맛 소컵(65g) X 6개입 오뚜기 - 진라면 매운맛/순한맛★	식품>가공식품>라면>컵라면	2610	2500	티몬	https://shopping-phinf.pstatic.net/main_1290944/12909447708.jpg
NS12917786698	MALL	[오뚜기] 진라면 순한맛 65g x 15개 (컵라면)	식품>가공식품>라면>컵라면	12480	2500	인터파크	https://shopping-phinf.pstatic.net/main_1291778/12917786698.jpg
NS12937999976	MALL	오뚜기 진라면 Cup순한맛 종이컵 65g15입 X 1box	식품>가공식품>라면>컵라면	10360	0	CJmall	https://shopping-phinf.pstatic.net/main_1293799/12937999976.jpg
NS12939002830	MALL	[오뚜기] 09. 오뚜끼 진라면 순한맛 컵면 15개	식품>가공식품>라면>컵라면	10500	0	위메프	https://shopping-phinf.pstatic.net/main_1293900/12939002830.jpg
NS12964207195	MALL	[오뚜기] 01_진라면 미니컵 순한맛 6개	식품>가공식품>라면>컵라면	2900	2500	위메프	https://shopping-phinf.pstatic.net/main_1296420/12964207195.jpg
NS12994172089	MALL	[오뚜기] 01. 오뚜기 진라면 65g 순한맛 컵면 15개	식품>가공식품>라면>컵라면	10500	0	위메프	https://shopping-phinf.pstatic.net/main_1299417/12994172089.jpg
