id	type	name	cat	price	delivery	mall	image
NS11696273409	MALL	[오뚜기] 진라면 매운맛 미니컵 15입(65g x 15개)	식품>가공식품>라면>컵라면	11500	0	현대Hmall	https://shopping-phinf.pstatic.net/main_1169627/11696273409.jpg
NS11716900634	MALL	오뚜기/진라면매운맛(컵라면) 65g x6개 박스	식품>가공식품>라면>컵라면	3510	2500	11번가	https://shopping-phinf.pstatic.net/main_1171690/11716900634.jpg
NS11720344931	MALL	[오뚜기] 10_오뚜기진라면매운맛용기65g	식품>가공식품>라면>컵라면	460	2500	위메프	https://shopping-phinf.pstatic.net/main_1172034/11720344931.jpg
NS11761687981	MALL	오뚜기진라면(매)65g6입 매운맛 - 신라면 10입外 봉지/컵라면 100종	식품>가공식품>라면>컵라면	4370	2500	티몬	https://shopping-phinf.pstatic.net/main_1176168/11761687981.jpg
NS11779302311	MALL	[오뚜기] 10_B46_오뚜기진라면(매)65g X 3	식품>가공식품>라면>컵라면	1870	2500	위메프	https://shopping-phinf.pstatic.net/main_1177930/11779302311.jpg
NS11788323627	MALL	[오뚜기]진라면컵 매운맛 (종이컵) 65gX10개입	식품>가공식품>라면>컵라면	7820	0	11번가	https://shopping-phinf.pstatic.net/main_1178832/11788323627.jpg
NS11793366866	MALL	오뚜기 진라면 매운맛 미니 소컵 65g x 6개	식품>가공식품>라면>컵라면	2700	2500	함께라면	https://shopping-phinf.pstatic.net/main_1179336/11793366866.jpg
NS11825725214	MALL	오뚜기 진라면컵 65g x 15개 매운맛/순한맛	식품>가공식품>라면>컵라면	6980	2500	오키도키	https://shopping-phinf.pstatic.net/main_1182572/11825725214.jpg
NS11848524738	MALL	[오뚜기] 10_(小컵)진라면 『매운』 15개	식품>가공식품>라면>컵라면	10900	0	위메프	https://shopping-phinf.pstatic.net/main_1184852/11848524738.jpg
NS11848531115	MALL	[오뚜기] 20_오뚜기진라면매운맛소컵-6개	식품>가공식품>라면>컵라면	3490	2500	위메프	https://shopping-phinf.pstatic.net/main_1184853/11848531115.jpg
NS11852502549	MALL	[오뚜기] 70_오뚜기진라면매운맛소컵	식품>가공식품>라면>컵라면	680	2500	위메프	https://shopping-phinf.pstatic.net/main_1185250/11852502549.jpg
NS11852506406	MALL	[오뚜기] 05_오뚜기진라면매운맛용기 6개	식품>가공식품>라면>컵라면	4600	2500	위메프	https://shopping-phinf.pstatic.net/main_1185250/11852506406.jpg
NS11882594250	MALL	오뚜기 진라면컵매운맛65gX15개입1박스/라면/오뚜기/컵라면/오뚜기라면/대용량간식	식품>가공식품>라면>컵라면	11170	2500	베스트팩토리	https://shopping-phinf.pstatic.net/main_1188259/11882594250.jpg
NS11928566306	MALL	[오뚜기][롯데백화점]오뚜기 진라면 Cup매운맛 (종이컵) 65g(15입) X 1box_402528668	식품>가공식품>라면>컵라면	9900	0	엘롯데	https://shopping-phinf.pstatic.net/main_1192856/11928566306.jpg
NS11941643625	MALL	진라면 매운 소컵65g 6개입1팩 봉지라면 컵라면 라면	식품>가공식품>라면>컵라면	6110	2500	11번가	https://shopping-phinf.pstatic.net/main_1194164/11941643625.jpg
NS11944753238	MALL	[오뚜기] 60_오뚜기 진라면 매운맛 소컵 3개	식품>가공식품>라면>컵라면	1420	2500	위메프	https://shopping-phinf.pstatic.net/main_1194475/11944753238.jpg
NS11958793657	MALL	오뚜기 진라면소컵(매)65g 6입/컵라면/용기면/판다몰	식품>가공식품>라면>컵라면	3690	2500	11번가	https://shopping-phinf.pstatic.net/main_1195879/11958793657.jpg
NS11969220696	MALL	[오뚜기] 진라면매운맛 용기면65g 6입 (2박스)	식품>가공식품>라면>컵라면	9500	0	위메프	https://shopping-phinf.pstatic.net/main_1196922/11969220696.jpg
NS11986327196	MALL	[오뚜기] 01_진라면컵 매운맛 6입	식품>가공식품>라면>컵라면	3900	2500	위메프	https://shopping-phinf.pstatic.net/main_1198632/11986327196.jpg
NS12012219064	MALL	진라면매운맛 컵 65g X 12개기획세트 얼큰한국물 탱탱한면발 간편식사 야외용라면W070C12	식품>가공식품>라면>컵라면	12710	2500	이데이몰	https://shopping-phinf.pstatic.net/main_1201221/12012219064.1.jpg
NS12020246401	MALL	오뚜기진라면매운맛소컵 6개 65g - 컵라면 小컵 31종 모음전★	식품>가공식품>라면>컵라면	3150	2500	티몬	https://shopping-phinf.pstatic.net/main_1202024/12020246401.jpg
NS12027433943	MALL	[오뚜기] 41_오뚜기진라면매운맛소컵	식품>가공식품>라면>컵라면	540	2500	위메프	https://shopping-phinf.pstatic.net/main_1202743/12027433943.jpg
NS12072474935	MALL	[오뚜기] 13_진라면매운맛65g(15입)	식품>가공식품>라면>컵라면	9800	0	위메프	https://shopping-phinf.pstatic.net/main_1207247/12072474935.jpg
NS12079155140	MALL	오뚜기 진라면소컵매운맛 65GX6입	식품>가공식품>라면>컵라면	9210	2500	11번가	https://shopping-phinf.pstatic.net/main_1207915/12079155140.1.jpg
NS12095717734	MALL	오뚜기 진라면소컵매운맛 65GX6입*유탕면류;라면;진라면;진라면컵라면;진라면매운맛*옵션선택은 배송메세지에 남겨주세요.	식품>가공식품>라면>컵라면	4030	3000	모든G도매	https://shopping-phinf.pstatic.net/main_1209571/12095717734.jpg
NS12095792263	MALL	진라면 cup 매운맛.순한맛 65gx15개입 컵라면 진라면*컵라면;진라면;진라면컵라면*옵션선택은 배송메세지에 남겨주세요.	식품>가공식품>라면>컵라면	10170	2500	모든G도매	https://shopping-phinf.pstatic.net/main_1209579/12095792263.jpg
NS12163495450	MALL	[오뚜기] 진라면 컵 (매운맛) 65g	식품>가공식품>라면>컵라면	620	2500	현대Hmall	https://shopping-phinf.pstatic.net/main_1216349/12163495450.jpg
NS12222396804	MALL	오뚜기 진라면 매운맛 컵라면 65g 작은컵 미니컵	식품>가공식품>라면>컵라면	640	2500	킹스랜드	https://shopping-phinf.pstatic.net/main_1222239/12222396804.jpg
NS12249616863	MALL	0 [오뚜기] 진라면 매운맛 컵라면 (65gx6개) 가공식품	식품>가공식품>라면>컵라면	3830	2500	11번가	https://shopping-phinf.pstatic.net/main_1224961/12249616863.jpg
NS12284326202	MALL	오뚜기진라면매운맛소컵 65g - [푸드]인기 컵라면 83종 모음	식품>가공식품>라면>컵라면	660	2500	티몬	https://shopping-phinf.pstatic.net/main_1228432/12284326202.jpg
NS12287495530	MALL	오뚜기 진라면 매운맛 컵라면 65g x 6개입	식품>가공식품>라면>컵라면	3920	2500	11번가	https://shopping-phinf.pstatic.net/main_1228749/12287495530.jpg
NS12369494029	MALL	오뚜기 진라면 컵 65g (매운맛)[컵라면]	식품>가공식품>라면>컵라면	680	2500	더싼닷컴	https://shopping-phinf.pstatic.net/main_1236949/12369494029.jpg
NS12425447176	MALL	[오뚜기] 01_오뚜기 진라면종이컵(매) 6입X3개 총18개입	식품>가공식품>라면>컵라면	11900	0	위메프	https://shopping-phinf.pstatic.net/main_1242544/12425447176.jpg
NS12437722517	MALL	[오뚜기] 03_컵라면 골라담기^오뚜기 진라면 매운맛 소컵 65g 3개	식품>가공식품>라면>컵라면	1380	2500	위메프	https://shopping-phinf.pstatic.net/main_1243772/12437722517.jpg
NS12460169910	MALL	[오뚜기] 02_오뚜기 진라면 매운맛 65g	식품>가공식품>라면>컵라면	510	2500	위메프	https://shopping-phinf.pstatic.net/main_1246016/12460169910.jpg
NS12547821195	MALL	[오뚜기] 02_BUC_진라면소컵(매)65g(15개)	식품>가공식품>라면>컵라면	9900	0	위메프	https://shopping-phinf.pstatic.net/main_1254782/12547821195.jpg
NS12549734737	MALL	[오뚜기] 02_진라면소컵(매)65g(15개)		11500	0	위메프	
NS12583077967	MALL	오뚜기 진라면 매운맛 65g 6입	식품>가공식품>라면>컵라면	6210	0	11번가	https://shopping-phinf.pstatic.net/main_1258307/12583077967.jpg
NS12610079847	MALL	진라면 진라면 소컵(6입)/라면/컵라면/오뚜기 진라면/진라면	식품>가공식품>라면>컵라면	3280	3000	옥션	https://shopping-phinf.pstatic.net/main_1261007/12610079847.jpg
NS12610189927	MALL	진라면 진라면 소컵(6입)/라면/컵라면/오뚜기 진라면/진라면	식품>가공식품>라면>컵라면	3900	3000	G마켓	https://shopping-phinf.pstatic.net/main_1261018/12610189927.jpg
NS12666173271	MALL	[당일발송]오뚜기 진라면 매운맛 소컵*6개 65g - [슈퍼마트]오뚜기 Best 모음전♥	식품>가공식품>라면>컵라면	3090	3000	티몬	https://shopping-phinf.pstatic.net/main_1266617/12666173271.jpg
NS12673423703	MALL	[오뚜기] 진라면 매운맛 미니컵 15입(65g x 15개)	식품>가공식품>라면>컵라면	11067	0	신세계몰	https://shopping-phinf.pstatic.net/main_1267342/12673423703.jpg
NS12673425554	MALL	[오뚜기] 진라면 매운맛 미니컵 15입(65g x 15개)	식품>가공식품>라면>컵라면	11186	0	SSG닷컴	https://shopping-phinf.pstatic.net/main_1267342/12673425554.jpg
NS12687395349	MALL	오뚜기 진라면 매운맛 컵 65g 1개	식품>가공식품>라면>컵라면	530	2500	글로리샵	https://shopping-phinf.pstatic.net/main_1268739/12687395349.jpg
NS12734705769	MALL	[케공] 오뚜기 진라면 컵라면 매운맛 65g 6EA 1박스	식품>가공식품>라면>컵라면	5600	3000	11번가	https://shopping-phinf.pstatic.net/main_1273470/12734705769.jpg
NS12743441123	MALL	진라면 소컵(6입)/라면/컵라면/오뚜기 진라면	식품>가공식품>라면>컵라면	3900	3000	G마켓	https://shopping-phinf.pstatic.net/main_1274344/12743441123.jpg
NS12774614378	MALL	오뚜기 진라면 Cup매운맛 (종이컵) 65g(15입) X 1box	식품>가공식품>라면>컵라면	9900	0	동원몰	https://shopping-phinf.pstatic.net/main_1277461/12774614378.jpg
NS12784715544	MALL	진라면매운맛 컵 65g X 12개기획세트 얼큰한국물 탱	식품>가공식품>라면>컵라면	12100	2500	옥션	https://shopping-phinf.pstatic.net/main_1278471/12784715544.jpg
NS12794073033	MALL	오뚜기 진라면 소컵 매운맛 65gx30개 컵라면 도매	식품>가공식품>라면>컵라면	18900	0	고래마트N	https://shopping-phinf.pstatic.net/main_1279407/12794073033.jpg
NS12794078655	MALL	오뚜기 진라면 매운맛 소컵 65gx15개 컵라면 한박스	식품>가공식품>라면>컵라면	10500	0	고래마트N	https://shopping-phinf.pstatic.net/main_1279407/12794078655.jpg
NS12797641590	MALL	오뚜기 진라면 매운맛 소컵 65gx15개 컵라면	식품>가공식품>라면>컵라면	10500	0	고래마트	https://shopping-phinf.pstatic.net/main_1279764/12797641590.jpg
NS12797641591	MALL	오뚜기 진라면 소컵 매운맛 65gx30개 컵라면 도매	식품>가공식품>라면>컵라면	18900	0	고래마트	https://shopping-phinf.pstatic.net/main_1279764/12797641591.jpg
NS12851810411	MALL	오뚜기 진라면 매운맛 미니컵 65g*6개	식품>가공식품>라면>컵라면	2470	2500	위메프	https://shopping-phinf.pstatic.net/main_1285181/12851810411.jpg
NS12860205579	MALL	[오뚜기] 진라면컵 매운맛 65g 12개 컵라면/라면/진라면	식품>가공식품>라면>컵라면	11330	0	11번가	https://shopping-phinf.pstatic.net/main_1286020/12860205579.1.jpg
NS12889046336	MALL	오뚜기 진라면 Cup매운맛 (종이컵) 65g(15입) X 1box	식품>가공식품>라면>컵라면	9810	0	현대Hmall	https://shopping-phinf.pstatic.net/main_1288904/12889046336.jpg
NS12898301775	MALL	현대식품관 진라면컵 매운맛 65g6	식품>가공식품>라면>컵라면	3390	3000	11번가	https://shopping-phinf.pstatic.net/main_1289830/12898301775.2.jpg
NS12909448156	MALL	진라면 매운맛 소컵(65g) X 6개입 오뚜기 - 진라면 매운맛/순한맛★	식품>가공식품>라면>컵라면	2610	2500	티몬	https://shopping-phinf.pstatic.net/main_1290944/12909448156.jpg
NS12944990827	MALL	w_진라면매운맛 컵 65g X 12개기획세트 얼큰한국물 탱탱한면발 간편식사 야외용라면	식품>가공식품>라면>컵라면	13840	2500	온라인플러스몰	https://shopping-phinf.pstatic.net/main_1294499/12944990827.jpg
NS12955775606	MALL	오뚜기 진라면 매운맛 순한맛 소컵 미니컵 6개	식품>가공식품>라면>컵라면	3150	2500	싸다닷컴	https://shopping-phinf.pstatic.net/main_1295577/12955775606.1.jpg
NS12955876944	MALL	오뚜기진라면 소컵-매운맛 65gX6개 가공식품 라면 컵	식품>가공식품>라면>컵라면	3920	2500	11번가	https://shopping-phinf.pstatic.net/main_1295587/12955876944.1.jpg
NS13024356472	MALL	오뚜기 진라면 미니컵 매운맛 65g	식품>가공식품>라면>컵라면	700	3000	오박사	https://shopping-phinf.pstatic.net/main_1302435/13024356472.jpg
NS13095042106	MALL	진라면 매운맛 (종이컵)65g ,15개입 /컵라면/신라면	식품>가공식품>라면>컵라면	9900	0	네오스토어 제과샵	https://shopping-phinf.pstatic.net/main_1309504/13095042106.jpg
NS13095679387	MALL	진라면 매운맛 (종이컵)65g ,15개입 /컵라면/신라면	식품>가공식품>라면>컵라면	7900	2500	네오스토어 제과샵	https://shopping-phinf.pstatic.net/main_1309567/13095679387.jpg
NS13146844560	MALL	진라면 매운맛 (종이컵)65g ,30개입 /컵라면/신라면	식품>가공식품>라면>컵라면	18900	2500	다이소몰	https://shopping-phinf.pstatic.net/main_1314684/13146844560.jpg
NS13153344839	MALL	진라면 매운맛 (종이컵)65g ,15개입 /컵라면/신라면	식품>가공식품>라면>컵라면	11500	2500	다이소몰	https://shopping-phinf.pstatic.net/main_1315334/13153344839.jpg
NS13221657031	MALL	[오뚜기] 01_진라면 매운맛 소컵 65g x 30개	식품>가공식품>라면>컵라면	17900	0	위메프	https://shopping-phinf.pstatic.net/main_1322165/13221657031.jpg
NS13233942589	MALL	(오뚜기) 진라면Cup 매운맛 65g x 15 (1box) 컵라면	식품>가공식품>라면>컵라면	8220	2500	인터파크	https://shopping-phinf.pstatic.net/main_1323394/13233942589.jpg
NS13312459718	MALL	오뚜기 진라면컵(매운맛)65gX15개입(1박스)	식품>가공식품>라면>컵라면	10122	2500	로봇쇼핑	https://shopping-phinf.pstatic.net/main_1331245/13312459718.jpg
NS13396929539	MALL	오뚜기 진라면소컵매운맛 65GX6입		3990	2500	11번가	
NS13440879896	MALL	[당일발송]오뚜기진라면(매)65g6입 매운맛 - 마트 인기라면 세트 82종♥	식품>가공식품>라면>컵라면	4210	2500	티몬	https://shopping-phinf.pstatic.net/main_1344087/13440879896.jpg
NS13472967245	MALL	[오뚜기] 진라면 매운맛 미니컵 15입65g x 15개	식품>가공식품>라면>컵라면	13900	0	인터파크	https://shopping-phinf.pstatic.net/main_1347296/13472967245.jpg
NS13486655366	MALL	오뚜기 진라면컵 매운맛 [65g, 15개, BOX]	식품>가공식품>라면>컵라면	10830	2500	보급창고	https://shopping-phinf.pstatic.net/main_1348665/13486655366.jpg
